"state","fuel","generator_cea","node","gen_capacity","voltage","region","vom","var_cost","heat_rate","fuel_price","owner_type","generator_posoco","type","zones_gp"
"KERALA","HYDRO-STORAGE","GEN_536019_KALLADA6_66_1","536019_KALLADA6_66",7.5,66,"SR",0,0,NA,0,"KERALA State or Private","GEN_450047_KLDA66_66_1","hydro","Kerala"
"KERALA","HYDRO-STORAGE","GEN_536019_KALLADA6_66_2","536019_KALLADA6_66",7.5,66,"SR",0,0,NA,0,"KERALA State or Private","GEN_450047_KLDA66_66_2","hydro","Kerala"
"KERALA","HYDRO-STORAGE","GEN_536034_MALNKARA6_66_1","536034_MALNKARA6_66",3.5,66,"SR",0,0,NA,0,"KERALA State or Private","GEN_450077_MLNK66_66_1","hydro","Kerala"
"KERALA","HYDRO-STORAGE","GEN_536034_MALNKARA6_66_2","536034_MALNKARA6_66",3.5,66,"SR",0,0,NA,0,"KERALA State or Private","GEN_450077_MLNK66_66_2","hydro","Kerala"
"KERALA","HYDRO-STORAGE","GEN_536034_MALNKARA6_66_3","536034_MALNKARA6_66",3.5,66,"SR",0,0,NA,0,"KERALA State or Private","GEN_450077_MLNK66_66_3","hydro","Kerala"
"KERALA","HYDRO-STORAGE","GEN_536051_PALIVASL6_66_1","536051_PALIVASL6_66",4.95,66,"SR",0,0,NA,0,"KERALA State or Private","GEN_450120_PVSL66_66_1","hydro","Kerala"
"KERALA","HYDRO-STORAGE","GEN_536051_PALIVASL6_66_2","536051_PALIVASL6_66",4.95,66,"SR",0,0,NA,0,"KERALA State or Private","GEN_450120_PVSL66_66_2","hydro","Kerala"
"KERALA","HYDRO-STORAGE","GEN_536051_PALIVASL6_66_3","536051_PALIVASL6_66",5,66,"SR",0,0,NA,0,"KERALA State or Private","GEN_450120_PVSL66_66_3","hydro","Kerala"
"KERALA","HYDRO-STORAGE","GEN_536051_PALIVASL6_66_4","536051_PALIVASL6_66",8.39,66,"SR",0,0,NA,0,"KERALA State or Private","GEN_450120_PVSL66_66_4","hydro","Kerala"
"KERALA","HYDRO-STORAGE","GEN_536051_PALIVASL6_66_5","536051_PALIVASL6_66",8.39,66,"SR",0,0,NA,0,"KERALA State or Private","GEN_450120_PVSL66_66_5","hydro","Kerala"
"KERALA","HYDRO-STORAGE","GEN_536051_PALIVASL6_66_6","536051_PALIVASL6_66",8.39,66,"SR",0,0,NA,0,"KERALA State or Private","GEN_450120_PVSL66_66_6","hydro","Kerala"
"MADHYA PRADESH","HYDRO-ROR","GEN_362028_BANSG-I_220_1","362028_BANSG-I_220",115,220,"WR",0,0,NA,0,"MADHYA PRADESH State or Private","GEN_322016_BANSG-I_220_1","mustrun","Madhya_Pradesh"
"MADHYA PRADESH","HYDRO-ROR","GEN_362028_BANSG-I_220_2","362028_BANSG-I_220",115,220,"WR",0,0,NA,0,"MADHYA PRADESH State or Private","GEN_322016_BANSG-I_220_2","mustrun","Madhya_Pradesh"
"MADHYA PRADESH","HYDRO-ROR","GEN_362028_BANSG-I_220_3","362028_BANSG-I_220",115,220,"WR",0,0,NA,0,"MADHYA PRADESH State or Private","GEN_322016_BANSG-I_220_3","mustrun","Madhya_Pradesh"
"MADHYA PRADESH","HYDRO-ROR","GEN_362046_OMKSR_220_1","362046_OMKSR_220",65,220,"WR",0,0,NA,0,"MADHYA PRADESH State or Private","GEN_322041_OMKSR_220_1","mustrun","Madhya_Pradesh"
"MADHYA PRADESH","HYDRO-ROR","GEN_362046_OMKSR_220_2","362046_OMKSR_220",65,220,"WR",0,0,NA,0,"MADHYA PRADESH State or Private","GEN_322041_OMKSR_220_2","mustrun","Madhya_Pradesh"
"MADHYA PRADESH","HYDRO-ROR","GEN_362046_OMKSR_220_3","362046_OMKSR_220",65,220,"WR",0,0,NA,0,"MADHYA PRADESH State or Private","GEN_322041_OMKSR_220_3","mustrun","Madhya_Pradesh"
"MADHYA PRADESH","HYDRO-ROR","GEN_362046_OMKSR_220_4","362046_OMKSR_220",65,220,"WR",0,0,NA,0,"MADHYA PRADESH State or Private","GEN_322041_OMKSR_220_4","mustrun","Madhya_Pradesh"
"MADHYA PRADESH","HYDRO-ROR","GEN_362046_OMKSR_220_5","362046_OMKSR_220",65,220,"WR",0,0,NA,0,"MADHYA PRADESH State or Private","GEN_322041_OMKSR_220_5","mustrun","Madhya_Pradesh"
"MADHYA PRADESH","HYDRO-ROR","GEN_362046_OMKSR_220_6","362046_OMKSR_220",65,220,"WR",0,0,NA,0,"MADHYA PRADESH State or Private","GEN_322041_OMKSR_220_6","mustrun","Madhya_Pradesh"
"MADHYA PRADESH","HYDRO-ROR","GEN_362046_OMKSR_220_7","362046_OMKSR_220",65,220,"WR",0,0,NA,0,"MADHYA PRADESH State or Private","GEN_322041_OMKSR_220_7","mustrun","Madhya_Pradesh"
"MADHYA PRADESH","HYDRO-ROR","GEN_362046_OMKSR_220_8","362046_OMKSR_220",65,220,"WR",0,0,NA,0,"MADHYA PRADESH State or Private","GEN_322041_OMKSR_220_8","mustrun","Madhya_Pradesh"
"MADHYA PRADESH","HYDRO-STORAGE","GEN_361002_GSAGA1_132_1","361002_GSAGA1_132",23,132,"WR",0,0,NA,0,"MADHYA PRADESH State or Private","GEN_321002_GSAGA1_132_1","hydro","Madhya_Pradesh"
"MADHYA PRADESH","HYDRO-STORAGE","GEN_361002_GSAGA1_132_2","361002_GSAGA1_132",23,132,"WR",0,0,NA,0,"MADHYA PRADESH State or Private","GEN_321002_GSAGA1_132_2","hydro","Madhya_Pradesh"
"MADHYA PRADESH","HYDRO-STORAGE","GEN_361002_GSAGA1_132_3","361002_GSAGA1_132",23,132,"WR",0,0,NA,0,"MADHYA PRADESH State or Private","GEN_321002_GSAGA1_132_3","hydro","Madhya_Pradesh"
"MADHYA PRADESH","HYDRO-STORAGE","GEN_361002_GSAGA1_132_4","361002_GSAGA1_132",23,132,"WR",0,0,NA,0,"MADHYA PRADESH State or Private","GEN_321002_GSAGA1_132_4","hydro","Madhya_Pradesh"
"MADHYA PRADESH","HYDRO-STORAGE","GEN_361002_GSAGA1_132_5","361002_GSAGA1_132",23,132,"WR",0,0,NA,0,"MADHYA PRADESH State or Private","GEN_321002_GSAGA1_132_5","hydro","Madhya_Pradesh"
"MADHYA PRADESH","HYDRO-STORAGE","GEN_361007_PENCH1_132_1","361007_PENCH1_132",88,132,"WR",0,0,NA,0,"MADHYA PRADESH State or Private","GEN_321007_PENCH1_132_1","hydro","Madhya_Pradesh"
"MADHYA PRADESH","HYDRO-STORAGE","GEN_361007_PENCH1_132_2","361007_PENCH1_132",88,132,"WR",0,0,NA,0,"MADHYA PRADESH State or Private","GEN_321007_PENCH1_132_2","hydro","Madhya_Pradesh"
"MADHYA PRADESH","HYDRO-STORAGE","GEN_361028_BARGI1_132_1","361028_BARGI1_132",49.5,132,"WR",0,0,NA,0,"MADHYA PRADESH State or Private","GEN_321027_BARGI1_132_1","hydro","Madhya_Pradesh"
"MADHYA PRADESH","HYDRO-STORAGE","GEN_361028_BARGI1_132_2","361028_BARGI1_132",49.5,132,"WR",0,0,NA,0,"MADHYA PRADESH State or Private","GEN_321027_BARGI1_132_2","hydro","Madhya_Pradesh"
"MADHYA PRADESH","HYDRO-STORAGE","GEN_361033_RAJGHAT_132_1","361033_RAJGHAT_132",16.5,132,"WR",0,0,NA,0,"MADHYA PRADESH State or Private","GEN_321032_RAJGHAT_132_1","hydro","Madhya_Pradesh"
"MADHYA PRADESH","HYDRO-STORAGE","GEN_361033_RAJGHAT_132_2","361033_RAJGHAT_132",16.5,132,"WR",0,0,NA,0,"MADHYA PRADESH State or Private","GEN_321032_RAJGHAT_132_2","hydro","Madhya_Pradesh"
"MADHYA PRADESH","HYDRO-STORAGE","GEN_361033_RAJGHAT_132_3","361033_RAJGHAT_132",16.5,132,"WR",0,0,NA,0,"MADHYA PRADESH State or Private","GEN_321032_RAJGHAT_132_3","hydro","Madhya_Pradesh"
"MADHYA PRADESH","HYDRO-STORAGE","GEN_361146_MADIKHED_132_1","361146_MADIKHED_132",22,132,"WR",0,0,NA,0,"MADHYA PRADESH State or Private","GEN_321145_MADIKHED_132_1","hydro","Madhya_Pradesh"
"MADHYA PRADESH","HYDRO-STORAGE","GEN_361146_MADIKHED_132_2","361146_MADIKHED_132",22,132,"WR",0,0,NA,0,"MADHYA PRADESH State or Private","GEN_321145_MADIKHED_132_2","hydro","Madhya_Pradesh"
"MADHYA PRADESH","HYDRO-STORAGE","GEN_361177_BANSGR-2_132_1","361177_BANSGR-2_132",16.5,132,"WR",0,0,NA,0,"MADHYA PRADESH State or Private","GEN_321176_BANSGR-2_132_1","hydro","Madhya_Pradesh"
"MADHYA PRADESH","HYDRO-STORAGE","GEN_361177_BANSGR-2_132_2","361177_BANSGR-2_132",16.5,132,"WR",0,0,NA,0,"MADHYA PRADESH State or Private","GEN_321176_BANSGR-2_132_2","hydro","Madhya_Pradesh"
"MADHYA PRADESH","HYDRO-STORAGE","GEN_361199_BANSGR-3_132_1","361199_BANSGR-3_132",22,132,"WR",0,0,NA,0,"MADHYA PRADESH State or Private","GEN_321198_BANSGR-3_132_1","hydro","Madhya_Pradesh"
"MADHYA PRADESH","HYDRO-STORAGE","GEN_361199_BANSGR-3_132_2","361199_BANSGR-3_132",22,132,"WR",0,0,NA,0,"MADHYA PRADESH State or Private","GEN_321198_BANSGR-3_132_2","hydro","Madhya_Pradesh"
"MADHYA PRADESH","HYDRO-STORAGE","GEN_361199_BANSGR-3_132_3","361199_BANSGR-3_132",22,132,"WR",0,0,NA,0,"MADHYA PRADESH State or Private","GEN_321198_BANSGR-3_132_3","hydro","Madhya_Pradesh"
