Generator,Fuel
GEN_544020_NEY_IIEX_400_1,SUBCRITICAL-COAL
GEN_544021_KUDAN4_400_1,NUCLEAR
GEN_544021_KUDAN4_400_2,NUCLEAR
GEN_544021_KUDAN4_400_3,NUCLEAR
GEN_544041_METTUR4_400_1,SUBCRITICAL-COAL
GEN_544046_NEY(REP)4_400_1,SUBCRITICAL-COAL
GEN_544046_NEY(REP)4_400_2,SUBCRITICAL-COAL
GEN_544071_TUTICORN_400_1,SUBCRITICAL-COAL
GEN_544071_TUTICORN_400_2,SUPERCRITICAL-COAL
GEN_544088_VALLURTPS_400_1,SUBCRITICAL-COAL
GEN_544088_VALLURTPS_400_2,SUBCRITICAL-COAL
GEN_544088_VALLURTPS_400_3,SUBCRITICAL-COAL
GEN_544096_ILFS-OA_400_1,SUPERCRITICAL-COAL
GEN_544096_ILFS-OA_400_2,SUPERCRITICAL-COAL
GEN_544114_CEPL_400_1,SUBCRITICAL-COAL
GEN_544114_CEPL_400_2,SUBCRITICAL-COAL
GEN_544115_IND-BARATH_400_1,SUBCRITICAL-COAL
GEN_544115_IND-BARATH_400_2,SUBCRITICAL-COAL
GEN_544124_ETPSEXP4_400_1,SUPERCRITICAL-COAL
GEN_112208_KISHANNGA-GE_220_1,notbuilt
GEN_112208_KISHANNGA-GE_220_2,notbuilt
GEN_112208_KISHANNGA-GE_220_3,notbuilt
GEN_114401_BAGLIHAR4_400_4,notbuilt
GEN_114401_BAGLIHAR4_400_5,notbuilt
GEN_114401_BAGLIHAR4_400_6,notbuilt
GEN_131271_SHAPUR-KHAND_132_1,notbuilt
GEN_131271_SHAPUR-KHAND_132_2,notbuilt
GEN_131271_SHAPUR-KHAND_132_3,notbuilt
GEN_131271_SHAPUR-KHAND_132_4,notbuilt
GEN_144035_YAMUNANAGAR_400_1,notbuilt
GEN_152207_PRAGATI_MND_220_1,notbuilt
GEN_152207_PRAGATI_MND_220_2,notbuilt
GEN_152207_PRAGATI_MND_220_3,notbuilt
GEN_152217_ROHINI_220_1,notbuilt
GEN_152217_ROHINI_220_2,notbuilt
GEN_152217_ROHINI_220_3,notbuilt
GEN_161117_RAMGARH21_132_G1,notbuilt
GEN_161117_RAMGARH21_132_G2,notbuilt
GEN_161117_RAMGARH21_132_G3,notbuilt
GEN_161117_RAMGARH21_132_S1,notbuilt
GEN_161685_MAHI-II_132_2,notbuilt
GEN_161764_PS2-21_132_S1,notbuilt
GEN_161764_PS2-21_132_S2,notbuilt
GEN_161765_PS3-1_132_S1,notbuilt
GEN_161765_PS3-1_132_S2,notbuilt
GEN_161766_PSNO1_132_S2,notbuilt
GEN_162000_AAU-SW_220_S1,notbuilt
GEN_162202_NAGAUR-S_220_S1,notbuilt
GEN_162216_BARMER_220_1,notbuilt
GEN_162216_BARMER_220_2,notbuilt
GEN_162216_BARMER_220_3,notbuilt
GEN_162217_BHILWA-2_220_S1,notbuilt
GEN_162217_BHILWA-2_220_S2,notbuilt
GEN_162220_DHOLPU-4_220_G1,notbuilt
GEN_162220_DHOLPU-4_220_G2,notbuilt
GEN_162220_DHOLPU-4_220_G3,notbuilt
GEN_162226_MADA-SUZ_220_1,notbuilt
GEN_162226_MADA-SUZ_220_2,notbuilt
GEN_162226_MADA-SUZ_220_3,notbuilt
GEN_162231_BALOTRA_220_S1,notbuilt
GEN_162236_NEEMR-RS_220_S2,notbuilt
GEN_162237_AMARSAGAR-W_220_1,notbuilt
GEN_162237_AMARSAGAR-W_220_2,notbuilt
GEN_162237_AMARSAGAR-W_220_3,notbuilt
GEN_162238_TINWARI-WS_220_1,notbuilt
GEN_162238_TINWARI-WS_220_2,notbuilt
GEN_162238_TINWARI-WS_220_3,notbuilt
GEN_162238_TINWARI-WS_220_S1,notbuilt
GEN_162239_PHALODI_220_1,notbuilt
GEN_162239_PHALODI_220_2,notbuilt
GEN_162239_PHALODI_220_3,notbuilt
GEN_162241_KHINVSAR_220_S1,notbuilt
GEN_162262_BADISID-S_220_S1,notbuilt
GEN_162262_BADISID-S_220_S2,notbuilt
GEN_162266_BALI_220_S1,notbuilt
GEN_162277_GULABPUR_220_S1,notbuilt
GEN_162280_AKAL-2_220_1,notbuilt
GEN_162280_AKAL-2_220_2,notbuilt
GEN_162280_AKAL-2_220_3,notbuilt
GEN_162282_BAP_2_220_1,notbuilt
GEN_162282_BAP_2_220_2,notbuilt
GEN_162282_BAP_2_220_3,notbuilt
GEN_162282_BAP_2_220_S1,notbuilt
GEN_162282_BAP_2_220_S2,notbuilt
GEN_162283_BHU-ENER_220_1,notbuilt
GEN_162283_BHU-ENER_220_2,notbuilt
GEN_162283_BHU-ENER_220_3,notbuilt
GEN_162285_BHADLA-S_220_S1,notbuilt
GEN_162285_BHADLA-S_220_S2,notbuilt
GEN_162293_DECHU_220_1,notbuilt
GEN_162293_DECHU_220_2,notbuilt
GEN_162293_DECHU_220_3,notbuilt
GEN_162293_DECHU_220_S1,notbuilt
GEN_162293_DECHU_220_S2,notbuilt
GEN_162295_GAJNER_220_S1,notbuilt
GEN_162295_GAJNER_220_S2,notbuilt
GEN_162314_RAMGARH_220_1,notbuilt
GEN_162314_RAMGARH_220_2,notbuilt
GEN_162314_RAMGARH_220_3,notbuilt
GEN_162314_RAMGARH_220_G4,notbuilt
GEN_162314_RAMGARH_220_G5,notbuilt
GEN_162314_RAMGARH_220_G6,notbuilt
GEN_162314_RAMGARH_220_G7,notbuilt
GEN_162359_BHADLA-SP_220_S2,notbuilt
GEN_162379_BHAWAD-S_220_S1,notbuilt
GEN_162390_BAITHWARA-W_220_S1,notbuilt
GEN_162390_BAITHWARA-W_220_S2,notbuilt
GEN_162395_SANWREEJ-WS_220_S1,notbuilt
GEN_162654_KOLAYAT-S_220_S1,notbuilt
GEN_162654_KOLAYAT-S_220_S2,notbuilt
GEN_162757_POKARAN-S_220_S1,notbuilt
GEN_162757_POKARAN-S_220_S2,notbuilt
GEN_162874_UNDOO-WS_220_S2,notbuilt
GEN_164403_RAMGARH_400_S1,notbuilt
GEN_164403_RAMGARH_400_S2,notbuilt
GEN_164411_CHABRA-4_400_7,notbuilt
GEN_164457_SURATG-4_400_8,notbuilt
GEN_164459_BHADLA-N_400_S,notbuilt
GEN_174264_KARCHNA_400_2,notbuilt
GEN_182236_ANTA2_220_GT,notbuilt
GEN_182237_DHAULI2_400_1,notbuilt
GEN_182237_DHAULI2_400_2,notbuilt
GEN_182237_DHAULI2_400_3,notbuilt
GEN_182237_DHAULI2_400_4,notbuilt
GEN_182267_UNCHAHR2_220_S1,notbuilt
GEN_182922_FARIDAB2_220_G3,notbuilt
GEN_182922_FARIDAB2_220_G4,notbuilt
GEN_184405_RAPS_C4_400_7,notbuilt
GEN_184405_RAPS_C4_400_8,notbuilt
GEN_184409_PANIPAT_400_1,notbuilt
GEN_184409_PANIPAT_400_2,notbuilt
GEN_184431_KANPUR_400_2,notbuilt
GEN_184446_RIHNDEXT_400_6,notbuilt
GEN_184486_GVAHP-NPCIL_400_1,notbuilt
GEN_184486_GVAHP-NPCIL_400_2,notbuilt
GEN_184540_RATLE_400_3,notbuilt
GEN_184540_RATLE_400_5,notbuilt
GEN_184542_PAKALDUL_400_1,notbuilt
GEN_184542_PAKALDUL_400_2,notbuilt
GEN_184542_PAKALDUL_400_3,notbuilt
GEN_184542_PAKALDUL_400_4,notbuilt
GEN_184542_PAKALDUL_400_5,notbuilt
GEN_184927_GORAKHPU_400_1,notbuilt
GEN_184927_GORAKHPU_400_2,notbuilt
GEN_192056_GAMA_220_1,notbuilt
GEN_192057_BETA_220_1,notbuilt
GEN_194056_TPVNVISHNUGD_400_4,notbuilt
GEN_194057_PIPALKOTI_400_1,notbuilt
GEN_194057_PIPALKOTI_400_2,notbuilt
GEN_194057_PIPALKOTI_400_3,notbuilt
GEN_194057_PIPALKOTI_400_4,notbuilt
GEN_194060_SRAVANTHI_400_2,notbuilt
GEN_194060_SRAVANTHI_400_3,notbuilt
GEN_212096_ADISHANKAR_220_1,notbuilt
GEN_212096_ADISHANKAR_220_2,notbuilt
GEN_212096_ADISHANKAR_220_3,notbuilt
GEN_212097_KSKDIBBIN_220_1,notbuilt
GEN_212097_KSKDIBBIN_220_2,notbuilt
GEN_212098_SEWNAFRA_220_1,notbuilt
GEN_212098_SEWNAFRA_220_2,notbuilt
GEN_212099_PATELHYDRO_220_1,notbuilt
GEN_212099_PATELHYDRO_220_2,notbuilt
GEN_212099_PATELHYDRO_220_4,notbuilt
GEN_212099_PATELHYDRO_220_5,notbuilt
GEN_214051_BTPS4_400_3,notbuilt
GEN_214413_KALAI-II_400_1,notbuilt
GEN_214413_KALAI-II_400_2,notbuilt
GEN_214413_KALAI-II_400_3,notbuilt
GEN_214413_KALAI-II_400_4,notbuilt
GEN_224002_TAWANG-I_400_1,notbuilt
GEN_224002_TAWANG-I_400_2,notbuilt
GEN_224002_TAWANG-I_400_3,notbuilt
GEN_224003_TAWANG-II_400_1,notbuilt
GEN_224003_TAWANG-II_400_2,notbuilt
GEN_224003_TAWANG-II_400_3,notbuilt
GEN_224003_TAWANG-II_400_4,notbuilt
GEN_224004_NYAMJUNGCHU_400_6,notbuilt
GEN_224323_KAMENG_400_3,notbuilt
GEN_224323_KAMENG_400_4,notbuilt
GEN_224412_TATO-II_400_1,notbuilt
GEN_224412_TATO-II_400_2,notbuilt
GEN_224412_TATO-II_400_3,notbuilt
GEN_224412_TATO-II_400_4,notbuilt
GEN_224414_ATHENADEMWE_400_6,notbuilt
GEN_224415_GMRLONDA_400_1,notbuilt
GEN_224415_GMRLONDA_400_2,notbuilt
GEN_224415_GMRLONDA_400_3,notbuilt
GEN_231111_GANOL_132_1,notbuilt
GEN_231111_GANOL_132_2,notbuilt
GEN_242011_DIKHUHYDEL_220_1,notbuilt
GEN_242011_DIKHUHYDEL_220_2,notbuilt
GEN_242011_DIKHUHYDEL_220_3,notbuilt
GEN_261021_TUIRIAL_132_1,notbuilt
GEN_261021_TUIRIAL_132_2,notbuilt
GEN_261021_TUIRIAL_132_3,notbuilt
GEN_264001_KOLODYNE-ST2_400_1,notbuilt
GEN_264001_KOLODYNE-ST2_400_2,notbuilt
GEN_271340_ROKHIA1_132_4,notbuilt
GEN_271340_ROKHIA1_132_5,notbuilt
GEN_271340_ROKHIA1_132_6,notbuilt
GEN_276430_BARAMRA6_66_3,notbuilt
GEN_280001_CHUKHA_13.8_1,notbuilt
GEN_280001_CHUKHA_13.8_2,notbuilt
GEN_280001_CHUKHA_13.8_3,notbuilt
GEN_280001_CHUKHA_13.8_4,notbuilt
GEN_282007_BUNAKHA_220_1,notbuilt
GEN_282206_RURICHU2_220_1,notbuilt
GEN_282206_RURICHU2_220_2,notbuilt
GEN_284002_PUNATSANC1&2_400_1,notbuilt
GEN_284002_PUNATSANC1&2_400_10,notbuilt
GEN_284002_PUNATSANC1&2_400_11,notbuilt
GEN_284002_PUNATSANC1&2_400_2,notbuilt
GEN_284002_PUNATSANC1&2_400_3,notbuilt
GEN_284002_PUNATSANC1&2_400_4,notbuilt
GEN_284002_PUNATSANC1&2_400_5,notbuilt
GEN_284002_PUNATSANC1&2_400_6,notbuilt
GEN_284002_PUNATSANC1&2_400_7,notbuilt
GEN_284002_PUNATSANC1&2_400_8,notbuilt
GEN_284002_PUNATSANC1&2_400_9,notbuilt
GEN_284003_WANGCHU_400_1,notbuilt
GEN_284008_MANGDECHU_400_1,notbuilt
GEN_284008_MANGDECHU_400_2,notbuilt
GEN_284008_MANGDECHU_400_3,notbuilt
GEN_284008_MANGDECHU_400_4,notbuilt
GEN_284012_CHAMKARCHU-1_400_1,notbuilt
GEN_284012_CHAMKARCHU-1_400_2,notbuilt
GEN_284012_CHAMKARCHU-1_400_3,notbuilt
GEN_284012_CHAMKARCHU-1_400_4,notbuilt
GEN_284013_KHOLONGCHU_400_1,notbuilt
GEN_284013_KHOLONGCHU_400_2,notbuilt
GEN_284013_KHOLONGCHU_400_3,notbuilt
GEN_284013_KHOLONGCHU_400_4,notbuilt
GEN_286607_BASACHU66_66_1,notbuilt
GEN_286607_BASACHU66_66_2,notbuilt
GEN_312018_ARYN_CBL_132_1,notbuilt
GEN_312018_ARYN_CBL_132_2,notbuilt
GEN_312019_BALCO2_220_5,notbuilt
GEN_312019_BALCO2_220_6,notbuilt
GEN_312019_BALCO2_220_7,notbuilt
GEN_312019_BALCO2_220_8,notbuilt
GEN_314019_BALCO_400_3,notbuilt
GEN_314019_BALCO_400_4,notbuilt
GEN_314020_VANDANA_400_3,notbuilt
GEN_314034_DHEERUPOWER_400_1,notbuilt
GEN_314034_DHEERUPOWER_400_2,notbuilt
GEN_314034_DHEERUPOWER_400_3,notbuilt
GEN_314042_VISAPOWER_400_2,notbuilt
GEN_314043_LANCO-AMARKA_400_1,notbuilt
GEN_314043_LANCO-AMARKA_400_2,notbuilt
GEN_314045_LARASTPP_400_2,notbuilt
GEN_314046_SARDAENERGY_400_1,notbuilt
GEN_314047_KPCL_400_2,notbuilt
GEN_314099_TRNENERGY_400_1,notbuilt
GEN_314099_TRNENERGY_400_2,notbuilt
GEN_351015_SIKKA1_132_3,notbuilt
GEN_351015_SIKKA1_132_4,notbuilt
GEN_352020_MEHSN2_220_S1,notbuilt
GEN_352040_KARAM2_220_S1,notbuilt
GEN_352040_KARAM2_220_S2,notbuilt
GEN_352042_KWANJ2_220_S1,notbuilt
GEN_352042_KWANJ2_220_S2,notbuilt
GEN_352062_THARAD_220_S1,notbuilt
GEN_352062_THARAD_220_S2,notbuilt
GEN_352069_NAKH2_220_S1,notbuilt
GEN_352069_NAKH2_220_S2,notbuilt
GEN_352094_JAMNG2_220_S1,notbuilt
GEN_352094_JAMNG2_220_S2,notbuilt
GEN_352109_SHIVLAKH_220_S1,notbuilt
GEN_352109_SHIVLAKH_220_S2,notbuilt
GEN_352121_SARDRGDH_220_S1,notbuilt
GEN_352121_SARDRGDH_220_S2,notbuilt
GEN_352127_ESSARBHANDER_220_G1,notbuilt
GEN_352127_ESSARBHANDER_220_G2,notbuilt
GEN_352127_ESSARBHANDER_220_G3,notbuilt
GEN_352127_ESSARBHANDER_220_G4,notbuilt
GEN_352127_ESSARBHANDER_220_G5,notbuilt
GEN_352136_BANASKANTHA_220_1,notbuilt
GEN_354038_EPGLPH2_400_1,notbuilt
GEN_354038_EPGLPH2_400_2,notbuilt
GEN_354078_KAKRAPARAPP_400_1,notbuilt
GEN_354078_KAKRAPARAPP_400_2,notbuilt
GEN_354135_BHUJPOOL_400_WF,notbuilt
GEN_354140_CHARANKASOL_400_2,notbuilt
GEN_354140_CHARANKASOL_400_S,notbuilt
GEN_362017_BIRST2_220_4,notbuilt
GEN_362086_NEEMUCH_220_S1,notbuilt
GEN_362148_SEISUNSHINE_220_S,notbuilt
GEN_364022_VINDH-IV-V_400_3,notbuilt
GEN_364036_ARYANMP_400_1,notbuilt
GEN_364036_ARYANMP_400_2,notbuilt
GEN_364083_REWAUMSPP_400_S,notbuilt
GEN_371048_RAJANGN_132_S1,notbuilt
GEN_371210_PHALTAN_132_S1,notbuilt
GEN_371220_GANGAKHD_132_S1,notbuilt
GEN_371241_NALDURG_132_S1,notbuilt
GEN_371241_NALDURG_132_S2,notbuilt
GEN_372005_PARLI2_220_8,notbuilt
GEN_372086_OSMANABD_220_S1,notbuilt
GEN_372215_PHALTAN_220_S1,notbuilt
GEN_372408_TULJAPUR_220_S1,notbuilt
GEN_374038_KORADI-II_400_9,notbuilt
GEN_374055_SINNARTPP_400_3,notbuilt
GEN_374055_SINNARTPP_400_4,notbuilt
GEN_374055_SINNARTPP_400_5,notbuilt
GEN_374055_SINNARTPP_400_6,notbuilt
GEN_374055_SINNARTPP_400_7,notbuilt
GEN_374055_SINNARTPP_400_8,notbuilt
GEN_374055_SINNARTPP_400_9,notbuilt
GEN_374102_JAITAPURNPP_400_1,notbuilt
GEN_378057_BARETHI_765_1,notbuilt
GEN_378057_BARETHI_765_2,notbuilt
GEN_378057_BARETHI_765_3,notbuilt
GEN_378057_BARETHI_765_4,notbuilt
GEN_410001_KAHALG_15.75_3,notbuilt
GEN_410001_KAHALG_15.75_4,notbuilt
GEN_411001_KANTI_132_1,notbuilt
GEN_411001_KANTI_132_2,notbuilt
GEN_412001_KANTI_220_2,notbuilt
GEN_414066_JAS_400_1,notbuilt
GEN_414066_JAS_400_2,notbuilt
GEN_414066_JAS_400_3,notbuilt
GEN_414066_JAS_400_4,notbuilt
GEN_414094_BUXAR_400_1,notbuilt
GEN_414094_BUXAR_400_2,notbuilt
GEN_414095_PIRPAINTI_400_1,notbuilt
GEN_414095_PIRPAINTI_400_2,notbuilt
GEN_420003_TALAG_15.75_1,notbuilt
GEN_420003_TALAG_15.75_2,notbuilt
GEN_420003_TALAG_15.75_3,notbuilt
GEN_420003_TALAG_15.75_4,notbuilt
GEN_420003_TALAG_15.75_5,notbuilt
GEN_420003_TALAG_15.75_6,notbuilt
GEN_421516_RSP1_132_1,notbuilt
GEN_421602_HINDALCO_132_2,notbuilt
GEN_421602_HINDALCO_132_3,notbuilt
GEN_422002_BALIMELA_220_8,notbuilt
GEN_422605_BSSL_220_2,notbuilt
GEN_424034_NAVABHA1_400_1,notbuilt
GEN_424034_NAVABHA1_400_2,notbuilt
GEN_424035_IND-BHARATH_400_1,notbuilt
GEN_424035_IND-BHARATH_400_2,notbuilt
GEN_424128_OPGC_400_4,notbuilt
GEN_424128_OPGC_400_5,notbuilt
GEN_424129_NSL-ODISHA_400_1,notbuilt
GEN_424129_NSL-ODISHA_400_2,notbuilt
GEN_428000_ODISHAUMPP8_765_1,notbuilt
GEN_428000_ODISHAUMPP8_765_2,notbuilt
GEN_428000_ODISHAUMPP8_765_3,notbuilt
GEN_428001_OD-UMPP-SPLT_765_1,notbuilt
GEN_428001_OD-UMPP-SPLT_765_2,notbuilt
GEN_428001_OD-UMPP-SPLT_765_3,notbuilt
GEN_428092_TALCHERGST3_765_1,notbuilt
GEN_428092_TALCHERGST3_765_2,notbuilt
GEN_428093_OTPCLTPS_765_1,notbuilt
GEN_428093_OTPCLTPS_765_2,notbuilt
GEN_431015_HOWRAH-DVC_132_1,notbuilt
GEN_431015_HOWRAH-DVC_132_2,notbuilt
GEN_431015_HOWRAH-DVC_132_3,notbuilt
GEN_431021_MAITHONGT_132_1,notbuilt
GEN_431021_MAITHONGT_132_2,notbuilt
GEN_431021_MAITHONGT_132_3,notbuilt
GEN_431662_CRSTPOW_132_1,notbuilt
GEN_434001_BOKARO-B_400_1,notbuilt
GEN_434001_BOKARO-B_400_2,notbuilt
GEN_434001_BOKARO-B_400_3,notbuilt
GEN_434006_RAGHUNATH_400_2,notbuilt
GEN_434006_RAGHUNATH_400_3,notbuilt
GEN_434006_RAGHUNATH_400_4,notbuilt
GEN_434031_BOKARO-A_400_1,notbuilt
GEN_440001_FARAKG_21_1,notbuilt
GEN_440001_FARAKG_21_2,notbuilt
GEN_440001_FARAKG_21_3,notbuilt
GEN_440001_FARAKG_21_4,notbuilt
GEN_440001_FARAKG_21_5,notbuilt
GEN_440001_FARAKG_21_6,notbuilt
GEN_441032_JALDAKHA_132_1,notbuilt
GEN_441032_JALDAKHA_132_2,notbuilt
GEN_441032_JALDAKHA_132_3,notbuilt
GEN_441032_JALDAKHA_132_4,notbuilt
GEN_441032_JALDAKHA_132_5,notbuilt
GEN_441032_JALDAKHA_132_6,notbuilt
GEN_441032_JALDAKHA_132_7,notbuilt
GEN_441032_JALDAKHA_132_8,notbuilt
GEN_441563_BEL_132_1,notbuilt
GEN_441570_TATAPWRHALDI_132_1,notbuilt
GEN_441620_TCF-1_132_1,notbuilt
GEN_441644_SOUTH-TPS_132_1,notbuilt
GEN_441644_SOUTH-TPS_132_2,notbuilt
GEN_441649_NEWCOSSIPUR_132_1,notbuilt
GEN_441652_TITAGARH-CES_132_1,notbuilt
GEN_441652_TITAGARH-CES_132_2,notbuilt
GEN_441652_TITAGARH-CES_132_3,notbuilt
GEN_441652_TITAGARH-CES_132_4,notbuilt
GEN_441911_RAMMAM-III_132_1,notbuilt
GEN_441911_RAMMAM-III_132_2,notbuilt
GEN_441911_RAMMAM-III_132_3,notbuilt
GEN_442017_DPL2_220_6,notbuilt
GEN_442017_DPL2_220_7,notbuilt
GEN_442017_DPL2_220_8,notbuilt
GEN_442091_TSTLD-4_220_1,notbuilt
GEN_442091_TSTLD-4_220_2,notbuilt
GEN_442091_TSTLD-4_220_3,notbuilt
GEN_442091_TSTLD-4_220_4,notbuilt
GEN_442624_IPCL-HALDIA_220_1,notbuilt
GEN_442624_IPCL-HALDIA_220_2,notbuilt
GEN_442624_IPCL-HALDIA_220_3,notbuilt
GEN_442668_RAGHUNATHPR_220_1,notbuilt
GEN_442668_RAGHUNATHPR_220_2,notbuilt
GEN_444010_SAGARDIGHI_4_400_3,notbuilt
GEN_444010_SAGARDIGHI_4_400_4,notbuilt
GEN_444010_SAGARDIGHI_4_400_5,notbuilt
GEN_444012_KOLAGHAT_400_1,notbuilt
GEN_444012_KOLAGHAT_400_2,notbuilt
GEN_444012_KOLAGHAT_400_3,notbuilt
GEN_444112_KATWA-TPS_400_1,notbuilt
GEN_444112_KATWA-TPS_400_2,notbuilt
GEN_444113_TURGA_PSP_400_1,notbuilt
GEN_444113_TURGA_PSP_400_2,notbuilt
GEN_444113_TURGA_PSP_400_3,notbuilt
GEN_444113_TURGA_PSP_400_4,notbuilt
GEN_471112_PATRATU_132_1,notbuilt
GEN_471112_PATRATU_132_2,notbuilt
GEN_471112_PATRATU_132_3,notbuilt
GEN_471112_PATRATU_132_4,notbuilt
GEN_472012_PATRATU2_220_1,notbuilt
GEN_472012_PATRATU2_220_10,notbuilt
GEN_472012_PATRATU2_220_2,notbuilt
GEN_474022_ESSAR_400_1,notbuilt
GEN_474022_ESSAR_400_2,notbuilt
GEN_474036_CORPORAT-II_400_1,notbuilt
GEN_474036_CORPORAT-II_400_2,notbuilt
GEN_478025_TILAIYYA_765_1,notbuilt
GEN_478025_TILAIYYA_765_2,notbuilt
GEN_478025_TILAIYYA_765_3,notbuilt
GEN_478025_TILAIYYA_765_4,notbuilt
GEN_478025_TILAIYYA_765_5,notbuilt
GEN_478025_TILAIYYA_765_6,notbuilt
GEN_491004_CHUZACHEN_132_1,notbuilt
GEN_491004_CHUZACHEN_132_2,notbuilt
GEN_492009_JORETHAN_220_1,notbuilt
GEN_492009_JORETHAN_220_2,notbuilt
GEN_494001_TEESTA3_400_6,notbuilt
GEN_494011_TEESTA-IV_400_1,notbuilt
GEN_494011_TEESTA-IV_400_2,notbuilt
GEN_512042_HINDUPUR_220_2,notbuilt
GEN_512044_KAKINADA_220_5,notbuilt
GEN_512084_VIJES1_220_5,notbuilt
GEN_512085_VIJES2_220_3,notbuilt
GEN_512087_VEMAGIRI_220_1,notbuilt
GEN_512087_VEMAGIRI_220_2,notbuilt
GEN_512087_VEMAGIRI_220_3,notbuilt
GEN_514001_RSTP_400_11,notbuilt
GEN_514001_RSTP_400_9,notbuilt
GEN_514018_TPCIL4_400_2,notbuilt
GEN_514027_KRISH-AP_400_2,notbuilt
GEN_514027_KRISH-AP_400_3,notbuilt
GEN_514029_KAKTIYA_400_3,notbuilt
GEN_514030_VIJTP-IV_400_2,notbuilt
GEN_514031_SINGARENI_400_2,notbuilt
GEN_514042_HINDPR40_400_2,notbuilt
GEN_514042_HINDPR40_400_3,notbuilt
GEN_514042_HINDPR40_400_W,notbuilt
GEN_514049_KOTH-IV_400_2,notbuilt
GEN_514050_NPKUNTA_400_S,notbuilt
GEN_514059_MEHBOOBSP_400_S,notbuilt
GEN_514088_LANCO-OA_400_3,notbuilt
GEN_514088_LANCO-OA_400_4,notbuilt
GEN_514088_LANCO-OA_400_5,notbuilt
GEN_514088_LANCO-OA_400_6,notbuilt
GEN_514088_LANCO-OA_400_7,notbuilt
GEN_514088_LANCO-OA_400_8,notbuilt
GEN_514088_LANCO-OA_400_9,notbuilt
GEN_514091_EAST-OA_400_1,notbuilt
GEN_514091_EAST-OA_400_2,notbuilt
GEN_514092_VEMAG-II_400_1,notbuilt
GEN_514092_VEMAG-II_400_2,notbuilt
GEN_514094_NCCPPL_400_3,notbuilt
GEN_514132_KONDPRM_400_1,notbuilt
GEN_514132_KONDPRM_400_2,notbuilt
GEN_514133_URVKND_400_1,notbuilt
GEN_514133_URVKND_400_2,notbuilt
GEN_514134_MANUGURU_400_1,notbuilt
GEN_514134_MANUGURU_400_2,notbuilt
GEN_514134_MANUGURU_400_3,notbuilt
GEN_514134_MANUGURU_400_4,notbuilt
GEN_514401_PUDIMADAKA4_400_3,notbuilt
GEN_514401_PUDIMADAKA4_400_4,notbuilt
GEN_522019_INDI_220_1,notbuilt
GEN_522020_BIJAPUR_220_1,notbuilt
GEN_522021_BAGALKOT_220_1,notbuilt
GEN_522022_VAJRAMATTI_220_1,notbuilt
GEN_522023_KUDUCHI_220_1,notbuilt
GEN_522024_ATHANI_220_1,notbuilt
GEN_522025_SOUNDATI_220_1,notbuilt
GEN_522026_CHIKKODI_220_1,notbuilt
GEN_522033_BELG_220_1,notbuilt
GEN_522036_DAVA_220_1,notbuilt
GEN_522039_GADG_220_1,notbuilt
GEN_522041_HAVR_220_1,notbuilt
GEN_522042_ITTAGI_220_1,notbuilt
GEN_522072_TALLAK_220_1,notbuilt
GEN_522072_TALLAK_220_S1,notbuilt
GEN_522104_CHITRDRG_220_1,notbuilt
GEN_522132_NILAGUNDA22_220_1,notbuilt
GEN_522133_KUDALGI22_220_1,notbuilt
GEN_522134_BMMISPAT_220_4,notbuilt
GEN_524048_DHONI4_400_1,notbuilt
GEN_524076_TORNGL4_400_5,notbuilt
GEN_524082_BELLARY_400_3,notbuilt
GEN_524083_YERAMRS_400_1,notbuilt
GEN_524083_YERAMRS_400_3,notbuilt
GEN_524085_EDLAPUR_400_3,notbuilt
GEN_524087_TUMKURSP_400_S,notbuilt
GEN_531022_KAKKAD1_110_3,notbuilt
GEN_531036_MANIYAR1_110_4,notbuilt
GEN_531072_KARIKYM1_110_1,notbuilt
GEN_531256_CHINNAR1_110_1,notbuilt
GEN_531347_PORINGAL1_110_6,notbuilt
GEN_531552_BOHTANKET1_110_1,notbuilt
GEN_532251_PALIVASL2_220_1,notbuilt
GEN_532256_UPRSNGLM2_220_1,notbuilt
GEN_532256_UPRSNGLM2_220_2,notbuilt
GEN_532555_KOTATHRA2_220_1,notbuilt
GEN_536016_IRUTKANM6_66_1,notbuilt
GEN_536036_NEDMKNDM6_66_1,notbuilt
GEN_536036_NEDMKNDM6_66_2,notbuilt
GEN_536251_WSTKALAR6_66_1,notbuilt
GEN_536361_BOHTANKET6_66_1,notbuilt
GEN_541107_KRAIKL1_110_1,notbuilt
GEN_542006_UDMLPET2_230_3,notbuilt
GEN_542006_UDMLPET2_230_4,notbuilt
GEN_542014_ARASUR2_230_1,notbuilt
GEN_542014_ARASUR2_230_2,notbuilt
GEN_542014_ARASUR2_230_3,notbuilt
GEN_542018_KAYA-W_230_1,notbuilt
GEN_542018_KAYA-W_230_2,notbuilt
GEN_542018_KAYA-W_230_3,notbuilt
GEN_542018_KAYA-W_230_4,notbuilt
GEN_542030_KALP-FBR2_230_2,notbuilt
GEN_542051_PARAMKDY2_230_S1,notbuilt
GEN_542054_ENNORE2_230_4,notbuilt
GEN_542054_ENNORE2_230_5,notbuilt
GEN_542055_PPNALUR2_230_2,notbuilt
GEN_542055_PPNALUR2_230_3,notbuilt
GEN_542064_THENI2_230_1,notbuilt
GEN_542064_THENI2_230_2,notbuilt
GEN_542064_THENI2_230_3,notbuilt
GEN_542064_THENI2_230_4,notbuilt
GEN_542101_AMDAPR-W_230_4,notbuilt
GEN_542127_TRICHULI-S_230_S,notbuilt
GEN_542139_KARVAR2_230_2,notbuilt
