,scenario,scenario_main,dispatch_cost,ann_gen_total_MWh,ann_gen_vre_nocurt_MWh,ann_gen_vre_MWh,ann_curt_vre_MWh,ann_gen_solarPV_MWh,ann_gen_wind_MWh,ann_gen_coal_MWh,ann_gen_gas_ccgt_MWh,ann_gen_gas_ct_MWh,ann_gen_diesel_MWh,ann_gen_other_MWh,ann_gen_hydro_MWh,ann_gen_nuclear_MWh,ann_discharge_bat_storage_MWh,ann_charge_bat_storage_MWh,new_capacity_coal_MW,new_capacity_gas_ccgt_MW,new_capacity_gas_ct_MW,capacity_vre_MW,capacity_solarPV_MW,capacity_wind_MW,capacity_bat_storage_MW,energy_bat_storage_MWh,scenario_build,scenario_split,rank,date_time,scenario_econ_dispatch,scenario_sensitivity,ann_cap_cost_coal_mil,ann_cap_cost_ccgt_mil,ann_cap_cost_ct_mil,ann_cap_cost_solar_mil,ann_cap_cost_wind_mil,ann_cap_cost_battery_mil,total_cost_new_conv,total_cost_vre,total_cost_capacity,total_cost_energy,total_cost,system_cost_vre,cost_vre_pMWh,cost_vre_nocurt_pMWh,cost_battery_pMWh,cost_battery_nocurt_pMWh,capacity_value_pMWh,energy_value_pMWh,system_cost_vre_pMWh,system_cost_add_pMWh_load,system_cost_add_perc,vre_share_after_curt,vre_curt,vre_share_nocurt,total_emissions_co2_milTonnes,grid_emissions_factor_kg_kWh,total_emissions_reduced_milTonnes,emissions_reduction,cost_emissions_reduction_pTonneCO2_avg,avoided_conv_cap_mw_perVREmw
117,S150W50,solar30LC,3.81778E+12,2424553182,392945562,375118489.1,17827089,246842981.5,128275507.5,1849931247,37249321.8,2553020.61,866416.04,0,128787887.3,30046800,0,0,126720,0,24200,200039,150010,50029,0,0,200 GW,75-25,5,1/17/18 19:30,ClcC70m,ClcC70mS30lc,15935.17493,0,1577.344642,8708.663985,5472.750803,0,17512.51957,14181.41479,31693.93436,58735.03008,90428.96445,-337.299008,37.80516077,36.09002406,0,0,6.30974516,32.39459551,-0.899179907,-0.139118008,-0.003716128,0.154716544,0.045367793,0.162069269,1719.900327,0.709367953,345.2781115,0.16719045,-0.976890793,0.068086723
118,S200W0,solar30LC,4.03705E+12,2424553182,348007539,278446346.9,69561203,278446346.9,0,1945090909,38237835.62,2808020.62,1135382.27,0,128787887.3,30046800,0,0,144540,0,11000,200004,200004,0,0,0,200 GW,100-0,6,1/17/18 20:59,ClcC70m,ClcC70mS30lc,18176.05891,0,716.9748374,11611.01014,0,0,18893.03374,11611.01014,30504.04389,62108.47808,92612.52197,1846.258519,41.69927268,33.36424888,0,0,3.542470255,31.52623054,6.630571885,0.761484026,0.020340801,0.114844396,0.199884153,0.14353471,1808.243594,0.74580488,256.9348444,0.124412903,7.185707034,0.0449991
119,S0W300,solar30LC,3.11488E+12,2424553182,687477610,681932644.1,5544966,0,681932644.1,1559361151,22579295.48,1477765.66,366499.76,1139.25,128787887.3,30046800,0,0,119460,0,33000,300007,0,300007,0,0,300 GW,0-100,7,1/17/18 22:17,ClcC70m,ClcC70mS30lc,15022.2222,0,2150.924512,0,32818.23642,0,17173.14671,32818.23642,49991.38314,47921.29168,97912.67482,7146.411364,48.12533423,47.73717129,0,0,3.968537003,33.6771532,10.47964403,2.947516853,0.078734225,0.281261162,0.008065668,0.283548167,1445.327085,0.596121007,619.8513535,0.300144211,11.5292341,0.040265727
120,S75W225,solar30LC,3.16163E+12,2424553182,662279339,656065595.6,6213742,128867976.5,527197619.2,1583444785,23963424.42,1574651.78,670037.57,0,128787887.3,30046800,0,0,109560,0,31400,300060,75025,225035,0,0,300 GW,25-75,8,1/17/18 23:35,ClcC70m,ClcC70mS30lc,13777.28666,0,2046.637263,4355.493071,24616.93172,0,15823.92392,28972.42479,44796.34871,48640.48836,93436.83707,2670.573618,44.1608659,43.74653274,0,0,6.181543049,33.90873351,4.070589337,1.101470423,0.029422536,0.270592372,0.00938236,0.273155212,1468.375302,0.605627178,596.8031363,0.288983811,4.47479823,0.078584283
121,S150W150,solar30LC,3.31771E+12,2424553182,628643078,598136798.9,30506301,238494192.5,359642606.4,1633822537,30167129.67,2689828.3,902200.88,0,128787887.3,30046800,0,0,112860,0,31000,300020,150010,150010,0,0,300 GW,50-50,9,1/18/18 1:01,ClcC70m,ClcC70mS30lc,14192.26517,0,2020.565451,8708.663985,16409.82926,0,16212.83063,25118.49324,41331.32387,51041.66224,92372.98611,1606.722652,41.9945626,39.95668468,0,0,6.130020804,33.17832912,2.686212677,0.662688145,0.01770176,0.246699806,0.048527185,0.259282033,1518.221325,0.626186027,546.9571133,0.264847387,2.937566059,0.068928738
122,S225W75,solar30LC,3.62386E+12,2424553182,583353677,469369489.9,113984181,287636914.7,181732575.2,1754955851,36988651.58,3269001.93,1135500.19,0,128787887.3,30046800,0,0,121440,0,27200,300020,225017,75003,0,0,300 GW,75-25,10,1/18/18 2:30,ClcC70m,ClcC70mS30lc,15271.20931,0,1772.883234,13063.11209,8204.695845,0,17044.09254,21267.80793,38311.90048,55751.73217,94063.63264,3297.369191,45.31144096,36.45782785,0,0,6.040718799,32.24561878,7.025103382,1.359990457,0.036328136,0.193590099,0.195394649,0.24060255,1633.085198,0.673561302,432.0932401,0.209228042,7.631151995,0.052996467
123,S300W0,solar30LC,3.98755E+12,2424553182,519352657,306915697,212436968,306915697,0,1914458058,39618974.8,3283262.81,1442501.75,0,128787887.3,30046800,0,0,143880,0,11400,300014,300014,0,0,0,300 GW,100-0,11,1/18/18 4:04,ClcC70m,ClcC70mS30lc,18093.0632,0,743.0466497,17416.97965,0,0,18836.10985,17416.97965,36253.0895,61346.96219,97600.05169,6833.788238,56.74841598,33.5359402,0,0,3.399343214,31.08306193,22.26601084,2.818576342,0.075289959,0.126586498,0.409041828,0.214205513,1781.19269,0.734647812,283.9857483,0.137511482,24.06384222,0.030865226
124,S0W400,solar30LC,2.80987E+12,2424553182,888594843,843674515.7,44920318,0,843674515.7,1397834863,21975644.36,1734949.73,497382.38,1139.25,128787887.3,30046800,0,0,113520,0,40200,400031,0,400031,0,0,400 GW,0-100,12,1/18/18 5:22,ClcC70m,ClcC70mS30lc,14275.26088,0,2620.217133,0,43760.01872,0,16895.47801,43760.01872,60655.49673,43228.73091,103884.2276,13117.96418,51.86836618,49.24631182,0,0,3.536842207,32.78291615,15.54860783,5.410466669,0.144524669,0.347971132,0.050552091,0.366498392,1296.738717,0.534836161,768.4397216,0.37209362,17.0709085,0.027047904
125,S100W300,solar30LC,2.80186E+12,2424553182,862515820,835906570.6,26609277,165365152.7,670541417.8,1404227663,22495412.42,2177774.99,909104.08,1969.28,128787887.3,30046800,0,0,101640,750,36400,400086,100079,300007,0,0,400 GW,25-75,13,1/18/18 6:42,ClcC70m,ClcC70mS30lc,12781.33823,58.12736313,2372.534917,5809.975222,32818.23642,0,15212.00051,38628.21165,53840.21215,43105.5,96945.71215,6179.448702,46.21115924,44.78551089,0,0,5.583663658,33.23498437,7.39251122,2.548695878,0.068080898,0.344767265,0.030850738,0.355742174,1303.454987,0.537606268,761.7234513,0.36884147,8.112456944,0.064361162
126,S200W200,solar30LC,3.05302E+12,2424553182,825174368,726237461.9,98936903,275207288.6,451030173.2,1505591313,29050032.98,3719724.15,1119963.01,0,128787887.3,30046800,0,0,107580,0,34200,400009,200004,200005,0,0,400 GW,50-50,14,1/18/18 8:13,ClcC70m,ClcC70mS30lc,13528.29955,0,2229.139949,11611.01014,21878.86075,0,15757.4395,33489.87089,49247.31039,46969.55364,96216.86403,5450.600578,46.11421559,40.58520501,0,0,5.6758049,32.93315124,7.505259455,2.248084562,0.060050953,0.299534556,0.119898181,0.340340799,1400.606817,0.577676261,664.5716208,0.321798644,8.201675195,0.05689872
127,S300W100,solar30LC,3.46776E+12,2424553182,771532271,541920287.8,229611992,317629377.7,224290910.2,1683430449,35497543.16,3665695.59,1204519.26,0,128787887.3,30046800,0,0,117480,0,29600,400037,300014,100023,0,0,400 GW,75-25,15,1/18/18 9:46,ClcC70m,ClcC70mS30lc,14773.23509,0,1929.314108,17416.97965,10941.6729,0,16702.5492,28358.65255,45061.20175,53350.19493,98411.39668,7645.133229,52.32993337,36.75627529,0,0,5.862250438,32.36019627,14.10748666,3.153213254,0.084228798,0.223513467,0.297605158,0.31821627,1566.962075,0.64628901,498.2163632,0.241246158,15.34500629,0.043645963
128,S400W0,solar30LC,3.96094E+12,2424553182,689271552,320913650.1,368357857,320913650.1,0,1899995278,39790800.23,3468549.39,1550216.84,0,128787887.3,30046800,0,0,143880,0,11800,400003,400003,0,0,0,400 GW,100-0,16,1/18/18 11:17,ClcC70m,ClcC70mS30lc,18093.0632,0,769.118462,23221.73002,0,0,18862.18167,23221.73002,42083.91169,60937.48498,103021.3967,12255.13321,72.36130347,33.69024872,0,0,3.169824591,31.00322105,38.18825783,5.054594512,0.135018593,0.132359914,0.534416227,0.284288073,1768.164156,0.72927423,297.0142824,0.143820155,41.26109057,0.022149834
129,S0W0,wind30LC_solar30LC,4.60764E+12,2424553182,0,0,0,0,0,2226209347,37431382.02,1890048.44,187717.24,0,128787887.3,30046800,0,0,151140,0,13400,0,0,0,0,0,0 GW,0-0,1,1/17/18 0:22,ClcC70m,ClcC70mW30lcS30lc,19006.01593,0,873.4057111,0,0,0,19879.42165,0,19879.42165,70886.84181,90766.26345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2065.178438,0.851776919,NA,NA,NA,NA
130,S0W200,wind30LC_solar30LC,3.53212E+12,2424553182,477166828,477093308.1,73516,0,477093308.1,1763116977,23986377.7,1291599.33,229093.08,1139.25,128787887.3,30046800,0,0,126720,0,28800,200005,0,200005,0,0,200 GW,0-100,2,1/17/18 14:02,ClcC70m,ClcC70mW30lcS30lc,15935.17493,0,1877.170483,0,16215.22502,0,17812.34542,16215.22502,34027.57044,54340.35784,88367.92828,-2398.33517,33.98753399,33.98229732,0,0,4.332645617,34.68186135,-5.026972983,-0.989186456,-0.0264232,0.196775765,0.000154076,0.196806088,1633.143461,0.673585333,432.0349768,0.209199829,-5.551252327,0.045098873
131,S50W150,wind30LC_solar30LC,3.58386E+12,2424553182,454821772,454776174.2,45593,87798652.91,366977521.2,1783235771,25922219,1358091.26,426239.21,0,128787887.3,30046800,0,0,118800,0,25000,200025,50015,150010,0,0,200 GW,25-75,3,1/17/18 16:51,ClcC70m,ClcC70mW30lcS30lc,14939.2265,0,1629.488267,2903.565291,12161.92548,0,16568.71477,15065.49077,31634.20554,55136.34945,86770.55498,-3995.708469,33.12726485,33.1239437,0,0,7.279860002,34.63350381,-8.786098957,-1.648018488,-0.044021956,0.187571128,0.000100254,0.187589934,1652.669355,0.681638731,412.5090834,0.199745008,-9.68635269,0.103687039
132,S100W100,wind30LC_solar30LC,3.66952E+12,2424553182,427217839,426206259.7,1011581,174521298.3,251684961.3,1807136233,30079657.89,1711103.81,585240.61,0,128787887.3,30046800,0,0,119460,0,27400,200102,100079,100023,0,0,200 GW,50-50,4,1/17/18 18:07,ClcC70m,ClcC70mW30lcS30lc,15022.2222,0,1785.919141,5809.975222,8109.27453,0,16808.14134,13919.24975,30727.39109,56454.16798,87181.55908,-3584.704375,32.65848268,32.58115294,0,0,7.20608915,33.86312025,-8.410726716,-1.478501029,-0.039493797,0.175787548,0.00236783,0.176204771,1676.756683,0.691573481,388.4217552,0.18808145,-9.228897009,0.088354939
133,S150W50,wind30LC_solar30LC,3.81778E+12,2424553182,392945562,375118489.1,17827089,246842981.5,128275507.5,1849931247,37249321.8,2553020.61,866416.04,0,128787887.3,30046800,0,0,126720,0,24200,200039,150010,50029,0,0,200 GW,75-25,5,1/17/18 19:30,ClcC70m,ClcC70mW30lcS30lc,15935.17493,0,1577.344642,8708.663985,4056.056062,0,17512.51957,12764.72005,30277.23962,58735.03008,89012.2697,-1753.993749,34.02850144,32.48470343,0,0,6.30974516,32.39459551,-4.675839234,-0.723429687,-0.019324292,0.154716544,0.045367793,0.162069269,1719.900327,0.709367953,345.2781115,0.16719045,-5.079944805,0.068086723
134,S200W0,wind30LC_solar30LC,4.03705E+12,2424553182,348007539,278446346.9,69561203,278446346.9,0,1945090909,38237835.62,2808020.62,1135382.27,0,128787887.3,30046800,0,0,144540,0,11000,200004,200004,0,0,0,200 GW,100-0,6,1/17/18 20:59,ClcC70m,ClcC70mW30lcS30lc,18176.05891,0,716.9748374,11611.01014,0,0,18893.03374,11611.01014,30504.04389,62108.47808,92612.52197,1846.258519,41.69927268,33.36424888,0,0,3.542470255,31.52623054,6.630571885,0.761484026,0.020340801,0.114844396,0.199884153,0.14353471,1808.243594,0.74580488,256.9348444,0.124412903,7.185707034,0.0449991
135,S0W300,wind30LC_solar30LC,3.11488E+12,2424553182,687477610,681932644.1,5544966,0,681932644.1,1559361151,22579295.48,1477765.66,366499.76,1139.25,128787887.3,30046800,0,0,119460,0,33000,300007,0,300007,0,0,300 GW,0-100,7,1/17/18 22:17,ClcC70m,ClcC70mW30lcS30lc,15022.2222,0,2150.924512,0,24322.797,0,17173.14671,24322.797,41495.94371,47921.29168,89417.23539,-1349.028063,35.66744781,35.37976604,0,0,3.968537003,33.6771532,-1.978242389,-0.556402752,-0.014862659,0.281261162,0.008065668,0.283548167,1445.327085,0.596121007,619.8513535,0.300144211,-2.176373505,0.040265727
136,S75W225,wind30LC_solar30LC,3.16163E+12,2424553182,662279339,656065595.6,6213742,128867976.5,527197619.2,1583444785,23963424.42,1574651.78,670037.57,0,128787887.3,30046800,0,0,109560,0,31400,300060,75025,225035,0,0,300 GW,25-75,8,1/17/18 23:35,ClcC70m,ClcC70mW30lcS30lc,13777.28666,0,2046.637263,4355.493071,18244.5097,0,15823.92392,22600.00277,38423.9267,48640.48836,87064.41506,-3701.848397,34.44777919,34.12457771,0,0,6.181543049,33.90873351,-5.642497368,-1.526816745,-0.040784409,0.270592372,0.00938236,0.273155212,1468.375302,0.605627178,596.8031363,0.288983811,-6.202796486,0.078584283
137,S150W150,wind30LC_solar30LC,3.31771E+12,2424553182,628643078,598136798.9,30506301,238494192.5,359642606.4,1633822537,30167129.67,2689828.3,902200.88,0,128787887.3,30046800,0,0,112860,0,31000,300020,150010,150010,0,0,300 GW,50-50,9,1/18/18 1:01,ClcC70m,ClcC70mW30lcS30lc,14192.26517,0,2020.565451,8708.663985,12161.92548,0,16212.83063,20870.58947,37083.42009,51041.66224,88125.08233,-2641.181125,34.89266921,33.19942619,0,0,6.130020804,33.17832912,-4.415680711,-1.089347573,-0.029098709,0.246699806,0.048527185,0.259282033,1518.221325,0.626186027,546.9571133,0.264847387,-4.828863289,0.068928738
138,S225W75,wind30LC_solar30LC,3.62386E+12,2424553182,583353677,469369489.9,113984181,287636914.7,181732575.2,1754955851,36988651.58,3269001.93,1135500.19,0,128787887.3,30046800,0,0,121440,0,27200,300020,225017,75003,0,0,300 GW,75-25,10,1/18/18 2:30,ClcC70m,ClcC70mW30lcS30lc,15271.20931,0,1772.883234,13063.11209,6080.800592,0,17044.09254,19143.91268,36188.00522,55751.73217,91939.73739,1173.473937,40.78644456,32.81699153,0,0,6.040718799,32.24561878,2.500106979,0.483995957,0.012928525,0.193590099,0.195394649,0.24060255,1633.085198,0.673561302,432.0932401,0.209228042,2.715788697,0.052996467
139,S300W0,wind30LC_solar30LC,3.98755E+12,2424553182,519352657,306915697,212436968,306915697,0,1914458058,39618974.8,3283262.81,1442501.75,0,128787887.3,30046800,0,0,143880,0,11400,300014,300014,0,0,0,300 GW,100-0,11,1/18/18 4:04,ClcC70m,ClcC70mW30lcS30lc,18093.0632,0,743.0466497,17416.97965,0,0,18836.10985,17416.97965,36253.0895,61346.96219,97600.05169,6833.788238,56.74841598,33.5359402,0,0,3.399343214,31.08306193,22.26601084,2.818576342,0.075289959,0.126586498,0.409041828,0.214205513,1781.19269,0.734647812,283.9857483,0.137511482,24.06384222,0.030865226
140,S0W400,wind30LC_solar30LC,2.80987E+12,2424553182,888594843,843674515.7,44920318,0,843674515.7,1397834863,21975644.36,1734949.73,497382.38,1139.25,128787887.3,30046800,0,0,113520,0,40200,400031,0,400031,0,0,400 GW,0-100,12,1/18/18 5:22,ClcC70m,ClcC70mW30lcS30lc,14275.26088,0,2620.217133,0,32432.1526,0,16895.47801,32432.1526,49327.63061,43228.73091,92556.36152,1790.098063,38.44154588,36.49824536,0,0,3.536842207,32.78291615,2.121787526,0.738320807,0.019722064,0.347971132,0.050552091,0.366498392,1296.738717,0.534836161,768.4397216,0.37209362,2.329523075,0.027047904
141,S100W300,wind30LC_solar30LC,2.80186E+12,2424553182,862515820,835906570.6,26609277,165365152.7,670541417.8,1404227663,22495412.42,2177774.99,909104.08,1969.28,128787887.3,30046800,0,0,101640,750,36400,400086,100079,300007,0,0,400 GW,25-75,13,1/18/18 6:42,ClcC70m,ClcC70mW30lcS30lc,12781.33823,58.12736313,2372.534917,5809.975222,24322.797,0,15212.00051,30132.77222,45344.77273,43105.5,88450.27273,-2315.990726,36.04801455,34.9359067,0,0,5.583663658,33.23498437,-2.770633474,-0.955223726,-0.025515986,0.344767265,0.030850738,0.355742174,1303.454987,0.537606268,761.7234513,0.36884147,-3.040461367,0.064361162
142,S200W200,wind30LC_solar30LC,3.05302E+12,2424553182,825174368,726237461.9,98936903,275207288.6,451030173.2,1505591313,29050032.98,3719724.15,1119963.01,0,128787887.3,30046800,0,0,107580,0,34200,400009,200004,200005,0,0,400 GW,50-50,14,1/18/18 8:13,ClcC70m,ClcC70mW30lcS30lc,13528.29955,0,2229.139949,11611.01014,16215.22502,0,15757.4395,27826.23517,43583.67467,46969.55364,90553.22831,-213.0351464,38.31561525,33.72164266,0,0,5.6758049,32.93315124,-0.293340894,-0.087865735,-0.002347074,0.299534556,0.119898181,0.340340799,1400.606817,0.577676261,664.5716208,0.321798644,-0.320560102,0.05689872
143,S300W100,wind30LC_solar30LC,3.46776E+12,2424553182,771532271,541920287.8,229611992,317629377.7,224290910.2,1683430449,35497543.16,3665695.59,1204519.26,0,128787887.3,30046800,0,0,117480,0,29600,400037,300014,100023,0,0,400 GW,75-25,15,1/18/18 9:46,ClcC70m,ClcC70mW30lcS30lc,14773.23509,0,1929.314108,17416.97965,8109.27453,0,16702.5492,25526.25418,42228.80338,53350.19493,95578.99831,4812.734859,47.10333744,33.08514127,0,0,5.862250438,32.36019627,8.880890728,1.984998677,0.053023389,0.223513467,0.297605158,0.31821627,1566.962075,0.64628901,498.2163632,0.241246158,9.659929329,0.043645963
144,S400W0,wind30LC_solar30LC,3.96094E+12,2424553182,689271552,320913650.1,368357857,320913650.1,0,1899995278,39790800.23,3468549.39,1550216.84,0,128787887.3,30046800,0,0,143880,0,11800,400003,400003,0,0,0,400 GW,100-0,16,1/18/18 11:17,ClcC70m,ClcC70mW30lcS30lc,18093.0632,0,769.118462,23221.73002,0,0,18862.18167,23221.73002,42083.91169,60937.48498,103021.3967,12255.13321,72.36130347,33.69024872,0,0,3.169824591,31.00322105,38.18825783,5.054594512,0.135018593,0.132359914,0.534416227,0.284288073,1768.164156,0.72927423,297.0142824,0.143820155,41.26109057,0.022149834
145,S0W0,wind120HH_solar1A,4.60764E+12,2424553182,0,0,0,0,0,2226209347,37431382.02,1890048.44,187717.24,0,128787887.3,30046800,0,0,151140,0,13400,0,0,0,0,0,0 GW,0-0,1,1/23/18 12:23,ClcC70mW120S1A,ClcC70mW120S1A,19006.01593,0,873.4057111,0,0,0,19879.42165,0,19879.42165,70886.84181,90766.26345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2065.178438,0.851776919,NA,NA,NA,NA
146,S0W200,wind120HH_solar1A,3.30808E+12,2424553182,582413184,582066049.4,347135,0,582066049.4,1659056504,23051894.1,1282685.47,260222.63,1139.25,128787887.3,30046800,0,0,119460,0,35800,200005,0,200005,0,0,200 GW,0-100,2,1/23/18 13:37,ClcC70mW120S1A,ClcC70mW120S1A,15022.2222,0,2333.427198,0,21878.86075,0,17355.6494,21878.86075,39234.51015,50893.52746,90128.03761,-638.2258439,37.58827846,37.56587479,0,0,4.335886363,34.34887564,-1.096483543,-0.263234417,-0.007031532,0.240071471,0.000596028,0.240214646,1537.035253,0.633945778,528.1431849,0.255737313,-1.208433361,0.04639884
147,S50W150,wind120HH_solar1A,3.37853E+12,2424553182,549789975,549617336.1,172644,104359547,445257789,1689841358,24409412.76,1326356.23,524031.31,0,128787887.3,30046800,0,0,110880,0,29200,200025,50015,150010,0,0,200 GW,25-75,3,1/23/18 14:49,ClcC70mW120S1A,ClcC70mW120S1A,13943.27807,0,1903.242296,3933.600415,16409.82926,0,15846.52036,20343.42967,36189.95003,51977.35449,88167.30452,-2598.958934,37.0138064,37.00218374,0,0,7.337652981,34.40482329,-4.728669865,-1.071933152,-0.028633534,0.226688093,0.000314009,0.226759297,1566.171313,0.645962862,499.0071253,0.24162906,-5.208260169,0.122284714
148,S100W100,wind120HH_solar1A,3.49289E+12,2424553182,511287146,509316795.9,1970336,207281369.5,302035426.3,1724327128,29547654.08,1819585.3,707330.72,0,128787887.3,30046800,0,0,113520,0,30200,200102,100079,100023,0,0,200 GW,50-50,4,1/23/18 16:07,ClcC70mW120S1A,ClcC70mW120S1A,14275.26088,0,1968.421826,7871.054602,10941.6729,0,16243.6827,18812.7275,35056.41021,53736.83739,88793.2476,-1973.015855,36.93718262,36.7948376,0,0,7.138462686,33.67256794,-3.873848008,-0.813764726,-0.021737326,0.21006625,0.003853706,0.210878916,1600.517323,0.660128775,464.6611154,0.224998047,-4.246139369,0.104046936
149,S150W50,wind120HH_solar1A,3.69133E+12,2424553182,466900351,438626089.6,28274259,288172722.1,150453367.4,1785033527,37916270.04,3017315.35,1125292.47,0,128787887.3,30046800,0,0,123420,0,25600,200039,150010,50029,0,0,200 GW,75-25,5,1/23/18 17:32,ClcC70mW120S1A,ClcC70mW120S1A,15520.19642,0,1668.595985,11798.04855,5472.750803,0,17188.7924,17270.79935,34459.59176,56789.74597,91249.33772,483.074271,39.37476535,36.99033277,0,0,6.134220709,32.13920962,1.101335015,0.199242596,0.005322179,0.180910072,0.060557379,0.192571709,1660.979327,0.685066155,404.1991114,0.195721156,1.195139369,0.077584871
150,S200W0,wind120HH_solar1A,3.97383E+12,2424553182,412740168,312692904,100047271,312692904,0,1909058868,39221106.35,3274596.54,1471019.07,0,128787887.3,30046800,0,0,144540,0,11000,200004,200004,0,0,0,200 GW,100-0,6,1/23/18 19:02,ClcC70mW120S1A,ClcC70mW120S1A,18176.05891,0,716.9748374,15729.99735,0,0,18893.03374,15729.99735,34623.03109,61135.78332,95758.81442,4992.550963,50.30493863,38.11113763,0,0,3.154494037,31.1841374,15.96630719,2.059163313,0.055004478,0.128969291,0.242397692,0.170233497,1776.076255,0.732537553,289.1021831,0.139988961,17.26915691,0.0449991
151,S0W300,wind120HH_solar1A,2.81203E+12,2424553182,846312820,833655678.8,12657141,0,833655678.8,1407753771,22238226.57,1578615.44,488785,3417.74,128787887.3,30046800,0,0,109560,0,39200,300007,0,300007,0,0,300 GW,0-100,7,1/23/18 20:22,ClcC70mW120S1A,ClcC70mW120S1A,13777.28666,0,2555.037602,0,32818.23642,0,16332.32426,32818.23642,49150.56069,43261.93589,92412.49658,1646.233125,39.36665611,38.77790298,0,0,4.254871014,33.1370692,1.974715901,0.678984127,0.01813706,0.343838892,0.01495563,0.349059293,1305.868856,0.538601861,759.3095822,0.367672627,2.168065785,0.052598773
152,S75W225,wind120HH_solar1A,2.8721E+12,2424553182,805736365,795540721.2,10195641,148976780.9,646563940.3,1444800228,22617356.43,1915328.77,840929.67,3930.16,128787887.3,30046800,0,0,98340,750,36600,300060,75025,225035,0,0,300 GW,25-75,8,1/23/18 21:40,ClcC70mW120S1A,ClcC70mW120S1A,12366.35971,58.12736313,2385.570823,5900.597244,24616.93172,0,14810.0579,30517.52896,45327.58686,44186.14301,89513.72987,-1252.533586,38.36073773,37.87532782,0,0,6.372224089,33.56295673,-1.574443083,-0.516603882,-0.01379955,0.328118487,0.012653821,0.332323651,1340.611719,0.552931455,724.5667191,0.35084945,-1.728665633,0.096147437
153,S150W150,wind120HH_solar1A,3.08535E+12,2424553182,755908894,709749035.8,46159847,287113488.8,422635547,1522170222,29113431.36,3603079.4,1082726.38,0,128787887.3,30046800,0,0,106260,0,33800,300020,150010,150010,0,0,300 GW,50-50,9,1/23/18 23:09,ClcC70mW120S1A,ClcC70mW120S1A,13362.30815,0,2203.068137,11798.04855,16409.82926,0,15565.37628,28207.87781,43773.25409,47466.88977,91240.14386,473.8804086,39.74345351,37.31650472,0,0,6.07826872,32.99751159,0.667673198,0.195450614,0.005220887,0.292733952,0.061065373,0.311772453,1415.782021,0.58393523,649.3964175,0.314450512,0.729724396,0.08159456
154,S225W75,wind120HH_solar1A,3.48829E+12,2424553182,694639673,536302836.6,158336871,327492879.6,208809957,1686699087,37393038.78,3997052.1,1326479.81,0,128787887.3,30046800,0,0,116820,0,29400,300020,225017,75003,0,0,300 GW,75-25,10,1/24/18 0:40,ClcC70mW120S1A,ClcC70mW120S1A,14690.23939,0,1916.278202,17697.23012,8204.695845,0,16606.51759,25901.92597,42508.44356,53666.01847,96174.46203,5408.198575,48.29720114,37.28829057,0,0,6.102716283,32.11025966,10.08422519,2.230595977,0.059583797,0.221196565,0.227940964,0.286502139,1571.074093,0.647985,494.1043456,0.239255038,10.94545843,0.061062596
155,S300W0,wind120HH_solar1A,3.93934E+12,2424553182,615377419,332845439.7,282531982,332845439.7,0,1887586088,39979467.21,3649897.17,1657602.55,0,128787887.3,30046800,0,0,143880,0,11600,300014,300014,0,0,0,300 GW,100-0,11,1/24/18 2:15,ClcC70mW120S1A,ClcC70mW120S1A,18093.0632,0,756.0825558,23595.62521,0,0,18849.14576,23595.62521,42444.77097,60605.24034,103050.0113,12283.74786,70.8906369,38.34333936,0,0,3.095358274,30.89001754,36.90526109,5.066396541,0.13533385,0.137281146,0.459119835,0.25381065,1757.029246,0.724681669,308.1491919,0.149211897,39.86298902,0.030198591
156,S0W400,wind120HH_solar1A,2.49059E+12,2424553182,1099997113,1005709361,94287735,0,1005709361,1235643824,21685976.99,2006262.19,668529.62,4540.72,128787887.3,30046800,0,0,102960,0,43000,400031,0,400031,0,0,400 GW,0-100,12,1/24/18 3:33,ClcC70mW120S1A,ClcC70mW120S1A,12947.32963,0,2802.719819,0,43760.01872,0,15750.04945,43760.01872,59510.06817,38316.77185,97826.84001,7060.576561,43.5115953,39.78193961,0,0,4.105929957,32.38517132,7.020494025,2.912114534,0.077788556,0.414801939,0.085716363,0.453690652,1147.712568,0.473370754,917.4658706,0.444255011,7.69573756,0.0464464
157,S100W300,wind120HH_solar1A,2.46032E+12,2424553182,1054213876,1011959488,42254374,187627669.2,824331818.7,1227073077,22279010.72,3309033.15,1091701.34,6184.5,128787887.3,30046800,0,0,85140,4750,42000,400086,100079,300007,0,0,400 GW,25-75,13,1/24/18 4:52,ClcC70mW120S1A,ClcC70mW120S1A,10706.44566,368.1399665,2737.540288,7871.054602,32818.23642,0,13812.12591,40689.29103,54501.41694,37851.04652,92352.46346,1586.200005,40.20841893,38.59680844,0,0,5.995591529,32.64537334,1.567454057,0.654223639,0.017475656,0.417379786,0.040081419,0.434807487,1141.244301,0.470702936,923.9341369,0.447387073,1.716789046,0.081607454
