Line,Node From,Node To,Type,Voltage.From,Voltage.To,Max Flow,Min Flow,ratingA,ratingB,ratingC,Resistance,Reactance,Status,Length,Units
154039_154057_2_CKT,154039_RIHAN-HV_400,154057_RIHAND-G_400,AC,400,400,527,-527,527,874,937.2,1e-05,1e-04,1,NA,1
154040_154041_1_CKT,154040_LUCK4-PG_400,154041_LUCK_FC1_400,AC,400,400,517,-517,517,1093,1202.3,0,1e-04,1,NA,1
154040_154042_1_CKT,154040_LUCK4-PG_400,154042_LUCK_FC2_400,AC,400,400,517,-517,517,1093,1202.3,0,1e-04,1,NA,1
154040_154043_1_CKT,154040_LUCK4-PG_400,154043_LUCK74-P_400,AC,400,400,518,-518,518,874,937.2,6e-05,0.00062,1,NA,1
154040_154043_2_CKT,154040_LUCK4-PG_400,154043_LUCK74-P_400,AC,400,400,518,-518,518,1093,1202.3,6e-05,0.00062,1,NA,1
154040_154050_1_CKT,154040_LUCK4-PG_400,154050_SHAHJ-PG_400,AC,400,400,517,-517,517,1093,1202.3,0.0032,0.0353,1,NA,1
154040_154050_2_CKT,154040_LUCK4-PG_400,154050_SHAHJ-PG_400,AC,400,400,517,-517,517,874,937.2,0.0032,0.0353,1,NA,1
154041_154048_1_CKT,154041_LUCK_FC1_400,154048_SOHAW-PG_400,AC,400,400,517,-517,517,874,937.2,0.00183,0.02039,1,NA,1
154042_154048_1_CKT,154042_LUCK_FC2_400,154048_SOHAW-PG_400,AC,400,400,517,-517,517,874,937.2,0.00183,0.02039,1,NA,1
154044_154061_1_CKT,154044_DADR-HVD_400,154061_DADR-NCR_400,AC,400,400,527,-527,527,874,937.2,1e-05,1e-04,1,0.5,1
154044_154061_2_CKT,154044_DADR-HVD_400,154061_DADR-NCR_400,AC,400,400,527,-527,527,874,937.2,1e-05,1e-04,1,0.5,1
154048_154054_1_CKT,154048_SOHAW-PG_400,154054_BAL74-PG_400,AC,400,400,517,-517,517,874,937.2,0.00427,0.04754,1,NA,1
154048_154054_2_CKT,154048_SOHAW-PG_400,154054_BAL74-PG_400,AC,400,400,517,-517,517,874,937.2,0.00427,0.04754,1,NA,1
154049_154053_1_CKT,154049_FATEH-PG_400,154053_ALLAHABA_400,AC,400,400,517,-517,517,874,937.2,0.00287,0.03196,1,NA,1
154049_154053_2_CKT,154049_FATEH-PG_400,154053_ALLAHABA_400,AC,400,400,517,-517,517,874,937.2,0.0026,0.0288,1,NA,1
154049_154053_3_CKT,154049_FATEH-PG_400,154053_ALLAHABA_400,AC,400,400,517,-517,517,874,937.2,0.0026,0.0288,1,NA,1
154049_154056_1_CKT,154049_FATEH-PG_400,154056_SINGRL4_400,AC,400,400,517,-517,517,874,937.2,0.00532,0.05925,1,NA,1
154051_167000_1_CKT,154051_MEERTFS1_400,167000_TEHR-POL_400,AC,400,400,692,-692,692,1962,2158.2,0.00132523,0.0278772,1,NA,1
154052_167000_2_CKT,154052_MEERTFS2_400,167000_TEHR-POL_400,AC,400,400,692,-692,692,1962,2158.2,0.0013024,0.027398,1,NA,1
154053_154056_1_CKT,154053_ALLAHABA_400,154056_SINGRL4_400,AC,400,400,517,-517,517,874,937.2,0.00417,0.04648,1,NA,1
154053_154056_2_CKT,154053_ALLAHABA_400,154056_SINGRL4_400,AC,400,400,517,-517,517,874,937.2,0.00376,0.04192,1,NA,1
154053_154057_1_CKT,154053_ALLAHABA_400,154057_RIHAND-G_400,AC,400,400,517,-517,517,874,937.2,0.0052,0.05794,1,NA,1
154053_154057_2_CKT,154053_ALLAHABA_400,154057_RIHAND-G_400,AC,400,400,517,-517,517,874,937.2,0.0052,0.05794,1,NA,1
154053_214012_1_CKT,154053_ALLAHABA_400,214012_SASARAM_N4_400,AC,400,400,504,-504,504,874.34,0,0.003816,0.040768,1,NA,1
154054_134024_14_CKT_DC,154054_BAL74-PG_400,134024_BHIWADI_400,DC,400,400,500,-500,NA,NA,NA,0.091,NA,1,NA,1
154054_134024_15_CKT_DC,154054_BAL74-PG_400,134024_BHIWADI_400,DC,400,400,500,-500,NA,NA,NA,0.091,NA,1,NA,1
154054_214000_1_CKT,154054_BAL74-PG_400,214000_BIHARSHARIF_400,AC,400,400,687,-687,687,1748.68,0,0.002219,0.038251,1,NA,1
154054_214000_2_CKT,154054_BAL74-PG_400,214000_BIHARSHARIF_400,AC,400,400,687,-687,687,1748.68,0,0.002219,0.038251,1,NA,1
154054_214007_A_CKT,154054_BAL74-PG_400,214007_PATNA_4_400,AC,400,400,687,-687,687,1748.68,0,0.001792,0.0309,1,NA,1
154054_214007_B_CKT,154054_BAL74-PG_400,214007_PATNA_4_400,AC,400,400,687,-687,687,1748.68,0,0.001792,0.0309,1,NA,1
154054_214007_C_CKT,154054_BAL74-PG_400,214007_PATNA_4_400,AC,400,400,687,-687,687,1748.68,0,0.001698,0.029267,1,NA,1
154054_214007_D_CKT,154054_BAL74-PG_400,214007_PATNA_4_400,AC,400,400,687,-687,687,1748.68,0,0.001698,0.029267,1,NA,1
154055_164001_1_CKT,154055_BARELI74_400,164001_KASHIPU4_400,AC,400,400,681,-681,681,1704,1874,0.0009177,0.01582,1,NA,1
154055_164001_2_CKT,154055_BARELI74_400,164001_KASHIPU4_400,AC,400,400,681,-681,681,1704,1874,0.0009177,0.01582,1,NA,1
154056_154057_1_CKT,154056_SINGRL4_400,154057_RIHAND-G_400,AC,400,400,517,-517,517,874,937.2,0.00078,0.00872,1,NA,1
154056_154057_2_CKT,154056_SINGRL4_400,154057_RIHAND-G_400,AC,400,400,517,-517,517,874,937.2,0.00082,0.00912,1,NA,1
154057_324037_1_CKT,154057_RIHAND-G_400,324037_VCHAL-12_400,AC,400,400,517,-517,517,874,0,0.000544,0.00935,1,NA,1
154059_154061_1_CKT,154059_GNOIDA4_400,154061_DADR-NCR_400,AC,400,400,691,-691,691,1962,2158.2,1e-04,0.00207,1,NA,1
154060_322032_1_CKT,154060_AURYA2_220,322032_MALNP2_220,AC,220,220,131,-131,131,208,229,0.02259,0.12044,1,NA,1
154060_322033_1_CKT,154060_AURYA2_220,322033_MEHGAON2_220,AC,220,220,131,-131,131,208,229,0.01748,0.09321,1,NA,1
157000_157001_1_CKT,157000_ANPARAC_765,157001_ANPARA-D_765,AC,765,765,2194,-2194,2194,4855,5340,5.85e-06,0.000146,1,NA,1
157000_157002_1_CKT,157000_ANPARAC_765,157002_UNNAO7_765,AC,765,765,2194,-2194,2194,4855,5340,0.000798,0.02,1,NA,1
157003_157004_1_CKT,157003_LUCK7-PG_765,157004_BALI7-PG_765,AC,765,765,2194,-2194,2194,4855,5340,0.000617,0.0154,1,NA,1
157003_157005_1_CKT,157003_LUCK7-PG_765,157005_BARELI_765,AC,765,765,2200,-2200,0,0,0,0.000491,0.01228,1,NA,1
157004_217001_1_CKT,157004_BALI7-PG_765,217001_GAYA_765_765,AC,765,765,2200,-2200,0,3879.7,0,0.000234,0.005856,1,NA,1
157006_157007_1_CKT,157006_FATEH-PG_765,157007_AGRA-PG_765,AC,765,765,2194,-2194,2194,4855,5340,0.000652,0.0163,1,NA,1
157006_157007_2_CKT,157006_FATEH-PG_765,157007_AGRA-PG_765,AC,765,765,2194,-2194,2194,4855,5340,0.00065,0.0163,1,NA,1
157006_217000_2_CKT,157006_FATEH-PG_765,217000_SASARAM7_765,AC,765,765,2194,-2194,2194,4855,5340,7e-04,0.01593,1,NA,1
157006_217002_1_CKT,157006_FATEH-PG_765,217002_MIDPNT_765,AC,765,765,2250,-2250,2250,3879.66,5340,0.000657,0.016436,1,NA,1
157007_157008_1_CKT,157007_AGRA-PG_765,157008_MERUT-PG_765,AC,765,765,2194,-2194,2194,4855,5340,0.0005228,0.013078,1,NA,1
157007_327003_1_CKT,157007_AGRA-PG_765,327003_GWALIOR_765,AC,765,765,2194,-2194,2194,4855,5340,0.00025,0.00578,1,NA,1
157007_327003_2_CKT,157007_AGRA-PG_765,327003_GWALIOR_765,AC,765,765,2194,-2194,2194,4855,5340,0.00025,0.00573,1,NA,1
157008_187000_1_CKT,157008_MERUT-PG_765,187000_MOGA-PG_765,AC,765,765,2194,-2194,2194,4855,5340,0.000658,0.0165,1,NA,1
161000_161011_1_CKT,161000_CPP_132,161011_KICCHHA_132,AC,132,132,47,-47,47,84,92,0.01784,0.04605,1,NA,1
161001_161006_1_CKT,161001_IGL_132,161006_KASHIUR-OLD_132,AC,132,132,47,-47,47,84,92,0.0023,0.00594,1,NA,1
161002_161006_1_CKT,161002_KVS_132,161006_KASHIUR-OLD_132,AC,132,132,47,-47,47,84,92,0.00099,0.00255,1,NA,1
161003_161013_1_CKT,161003_SITARGANJ_132,161013_KHATIMAH_132,AC,132,132,47,-47,47,84,92,0.09609,0.24799,1,NA,1
161003_161029_1_CKT,161003_SITARGANJ_132,161029_SITARGAN_132,AC,132,132,47,-47,47,84,92,0.00192,0.00496,1,NA,1
161004_161008_1_CKT,161004_T-POINT_132,161008_RISHIKE1_132,AC,132,132,47,-47,47,84,92,0.00394,0.01017,1,NA,1
161004_161023_1_CKT,161004_T-POINT_132,161023_BHUPATWA_132,AC,132,132,47,-47,47,84,92,0.00596,0.01538,1,NA,1
161004_161035_1_CKT,161004_T-POINT_132,161035_CHILLA-H_132,AC,132,132,47,-47,47,84,92,0.02004,0.05172,1,NA,1
161005_161009_1_CKT,161005_KATHGODAM_132,161009_BHOWALI_132,AC,132,132,47,-47,47,84,92,0.01351,0.03486,1,NA,1
161005_161012_1_CKT,161005_KATHGODAM_132,161012_HALDWAN1_132,AC,132,132,47,-47,47,84,92,0.00836,0.02157,1,NA,1
161005_161018_1_CKT,161005_KATHGODAM_132,161018_PANTNAG1_132,AC,132,132,47,-47,47,84,92,0.03844,0.09919,1,NA,1
161006_161028_1_CKT,161006_KASHIUR-OLD_132,161028_BAZPUR_132,AC,132,132,47,-47,47,84,92,0.015,0.03872,1,NA,1
161006_161032_1_CKT,161006_KASHIUR-OLD_132,161032_KASHIPU1_132,AC,132,132,47,-47,47,84,92,0.015,0.03872,1,NA,1
161006_161032_2_CKT,161006_KASHIUR-OLD_132,161032_KASHIPU1_132,AC,132,132,47,-47,47,84,92,0.00581,0.01499,1,NA,1
161006_161044_1_CKT,161006_KASHIUR-OLD_132,161044_MAHUAKHE_132,AC,132,132,47,-47,47,84,92,0.00155783,0.00830674,1,NA,1
161007_161037_1_CKT,161007_DHAKRANI_132,161037_KULHALHE_132,AC,132,132,47,-47,47,84,92,0.00537,0.01386,1,NA,1
161007_161038_1_CKT,161007_DHAKRANI_132,161038_KHODRI_132,AC,132,132,47,-47,47,84,92,0.00849,0.02191,1,NA,1
161007_161039_1_CKT,161007_DHAKRANI_132,161039_DHALIPUR_132,AC,132,132,47,-47,47,84,92,0.00538,0.01389,1,NA,1
161008_161017_1_CKT,161008_RISHIKE1_132,161017_BINDAL_132,AC,132,132,47,-47,47,84,92,0.04276,0.11035,1,NA,1
161008_161021_1_CKT,161008_RISHIKE1_132,161021_SRINAGAR_132,AC,132,132,47,-47,47,84,92,0.07532,0.19438,1,NA,1
161008_161023_1_CKT,161008_RISHIKE1_132,161023_BHUPATWA_132,AC,132,132,47,-47,47,84,92,0.01275,0.03036,1,NA,1
161008_161034_1_CKT,161008_RISHIKE1_132,161034_JWALAPUR_132,AC,132,132,47,-47,47,84,92,0.0221,0.05704,1,NA,1
161008_161036_1_CKT,161008_RISHIKE1_132,161036_MAZRA_132,AC,132,132,47,-47,47,84,92,0.03953,0.10202,1,NA,1
161009_161010_1_CKT,161009_BHOWALI_132,161010_ALMORA_132,AC,132,132,47,-47,47,84,92,0.02983,0.07697,1,NA,1
161009_161012_1_CKT,161009_BHOWALI_132,161012_HALDWAN1_132,AC,132,132,47,-47,47,84,92,0.01308,0.03115,1,NA,1
161010_161019_1_CKT,161010_ALMORA_132,161019_PITHORAG_132,AC,132,132,47,-47,47,84,92,0.07361,0.18996,1,NA,1
161010_161026_1_CKT,161010_ALMORA_132,161026_RANIKHET_132,AC,132,132,47,-47,47,84,92,0.02172,0.05604,1,NA,1
161011_161012_1_CKT,161011_KICCHHA_132,161012_HALDWAN1_132,AC,132,132,47,-47,47,84,92,0.04897,0.11656,1,NA,1
161011_161022_1_CKT,161011_KICCHHA_132,161022_RUDRAPUR_132,AC,132,132,47,-47,47,84,92,0.01952,0.05037,1,NA,1
161011_161029_1_CKT,161011_KICCHHA_132,161029_SITARGAN_132,AC,132,132,47,-47,47,84,92,0.03555,0.09175,1,NA,1
161012_161018_1_CKT,161012_HALDWAN1_132,161018_PANTNAG1_132,AC,132,132,47,-47,47,84,92,0.03705,0.0882,1,NA,1
161012_161028_1_CKT,161012_HALDWAN1_132,161028_BAZPUR_132,AC,132,132,47,-47,47,84,92,0.03611,0.09319,1,NA,1
161014_161047_1_CKT,161014_KOTDWAR_132,161047_SATPULI_132,AC,132,132,47,-47,47,84,92,0.04501,0.11616,1,NA,1
161015_161033_1_CKT,161015_MANGLORE_132,161033_ROORKEE1_132,AC,132,132,47,-47,47,84,92,0.012932,0.03078,1,NA,1
161015_161033_2_CKT,161015_MANGLORE_132,161033_ROORKEE1_132,AC,132,132,47,-47,47,84,92,0.00931,0.02216,1,NA,1
161015_161040_1_CKT,161015_MANGLORE_132,161040_AIRLIQU_132,AC,132,132,47,-47,47,84,92,0.006517,0.015512,1,NA,1
161015_161041_1_CKT,161015_MANGLORE_132,161041_ASIGLS_132,AC,132,132,47,-47,47,84,92,0.006517,0.015512,1,NA,1
161016_161033_1_CKT,161016_BHAGWANN_132,161033_ROORKEE1_132,AC,132,132,47,-47,47,84,92,0.01935,0.04994,1,NA,1
161017_161036_1_CKT,161017_BINDAL_132,161036_MAZRA_132,AC,132,132,47,-47,47,84,92,0.00826,0.02133,1,NA,1
161018_161022_1_CKT,161018_PANTNAG1_132,161022_RUDRAPUR_132,AC,132,132,47,-47,47,84,92,0.0073,0.01885,1,NA,1
161020_161036_1_CKT,161020_PURKULGA_132,161036_MAZRA_132,AC,132,132,47,-47,47,84,92,0.02191,0.05654,1,NA,1
161020_161039_1_CKT,161020_PURKULGA_132,161039_DHALIPUR_132,AC,132,132,47,-47,47,84,92,0.04286,0.11061,1,NA,1
161021_161047_1_CKT,161021_SRINAGAR_132,161047_SATPULI_132,AC,132,132,47,-47,47,84,92,0.0487844,0.116118,1,NA,1
161021_161047_2_CKT,161021_SRINAGAR_132,161047_SATPULI_132,AC,132,132,47,-47,47,84,92,0.0487844,0.116118,1,NA,1
161023_161034_1_CKT,161023_BHUPATWA_132,161034_JWALAPUR_132,AC,132,132,47,-47,47,84,92,0.00973,0.0251,1,NA,1
161023_161035_1_CKT,161023_BHUPATWA_132,161035_CHILLA-H_132,AC,132,132,47,-47,47,84,92,0.01942,0.04622,1,NA,1
161024_161031_1_CKT,161024_RAMNAGAR_132,161031_KALAGARH_132,AC,132,132,47,-47,47,84,92,0.06669,0.1721,1,NA,1
161024_161032_1_CKT,161024_RAMNAGAR_132,161032_KASHIPU1_132,AC,132,132,47,-47,47,84,92,0.02106,0.05435,1,NA,1
161025_161031_1_CKT,161025_JASPUR_132,161031_KALAGARH_132,AC,132,132,47,-47,47,84,92,0.03146,0.08119,1,NA,1
161025_161032_1_CKT,161025_JASPUR_132,161032_KASHIPU1_132,AC,132,132,47,-47,47,84,92,0.01702,0.04393,1,NA,1
161027_161033_1_CKT,161027_HARIDWA1_132,161033_ROORKEE1_132,AC,132,132,47,-47,47,84,92,0.02556,0.06596,1,NA,1
161027_161034_1_CKT,161027_HARIDWA1_132,161034_JWALAPUR_132,AC,132,132,47,-47,47,84,92,0.00399,0.01029,1,NA,1
161027_161043_1_CKT,161027_HARIDWA1_132,161043_HEHONDA_132,AC,132,132,47,-47,47,84,92,0.0026999,0.0064264,1,NA,1
161028_161032_1_CKT,161028_BAZPUR_132,161032_KASHIPU1_132,AC,132,132,47,-47,47,84,92,0.01412,0.03361,1,NA,1
161028_161045_1_CKT,161028_BAZPUR_132,161045_PLYFLEX_132,AC,132,132,47,-47,47,84,92,0.0031654,0.0075344,1,NA,1
161030_161033_1_CKT,161030_LAKSAR_132,161033_ROORKEE1_132,AC,132,132,47,-47,47,84,92,0.02546,0.06572,1,NA,1
161030_161046_1_CKT,161030_LAKSAR_132,161046_RBNS_132,AC,132,132,47,-47,47,84,92,0.0039102,0.0093072,1,NA,1
161031_161032_2_CKT,161031_KALAGARH_132,161032_KASHIPU1_132,AC,132,132,47,-47,47,84,92,0.0456,0.1086,1,NA,1
161033_161034_1_CKT,161033_ROORKEE1_132,161034_JWALAPUR_132,AC,132,132,47,-47,47,84,92,0.02557,0.06599,1,NA,1
161034_161035_1_CKT,161034_JWALAPUR_132,161035_CHILLA-H_132,AC,132,132,47,-47,47,84,92,0.01623,0.04188,1,NA,1
161034_161042_1_CKT,161034_JWALAPUR_132,161042_BHEL_132,AC,132,132,47,-47,47,84,92,0.000931,0.002216,1,NA,1
161036_161037_1_CKT,161036_MAZRA_132,161037_KULHALHE_132,AC,132,132,47,-47,47,84,92,0.04014,0.10358,1,NA,1
161036_161037_2_CKT,161036_MAZRA_132,161037_KULHALHE_132,AC,132,132,47,-47,47,84,92,0.04255,0.10981,1,NA,1
161037_161039_1_CKT,161037_KULHALHE_132,161039_DHALIPUR_132,AC,132,132,47,-47,47,84,92,0.0052,0.01239,1,NA,1
161037_171009_1_CKT,161037_KULHALHE_132,171009_GIRI1_132,AC,132,132,47,-47,47,84,92,0.0167,0.0396,1,NA,1
162000_162013_1_CKT,162000_MANERI_1_220,162013_MANERI_2_220,AC,220,220,131,-131,131,208,229,0.00035,0.00177,1,NA,1
162000_162013_2_CKT,162000_MANERI_1_220,162013_MANERI_2_220,AC,220,220,131,-131,131,208,229,0.00035,0.00177,1,NA,1
162001_162005_1_CKT,162001_KASHIPU2_220,162005_PANTNAG2_220,AC,220,220,131,-131,131,208,229,0.0099,0.05279,1,NA,1
162001_162010_1_CKT,162001_KASHIPU2_220,162010_MAHUAKHE_220,AC,220,220,131,-131,131,208,229,0.002448,0.013974,1,NA,1
162001_162010_2_CKT,162001_KASHIPU2_220,162010_MAHUAKHE_220,AC,220,220,131,-131,131,208,229,0.002448,0.013974,1,NA,1
162002_162003_1_CKT,162002_RISHIKE2_220,162003_CHAMBA_220,AC,220,220,131,-131,131,208,229,0.00701,0.03581,1,NA,1
162002_162007_1_CKT,162002_RISHIKE2_220,162007_HARIDWA2_220,AC,220,220,131,-131,131,208,229,0.00415,0.02119,1,NA,1
162002_162013_1_CKT,162002_RISHIKE2_220,162013_MANERI_2_220,AC,220,220,131,-131,131,208,229,0.01385,0.07074,1,NA,1
162002_162013_2_CKT,162002_RISHIKE2_220,162013_MANERI_2_220,AC,220,220,131,-131,131,208,229,0.01385,0.07074,1,NA,1
162002_162015_1_CKT,162002_RISHIKE2_220,162015_DEHRADUN_220,AC,220,220,131,-131,131,208,229,0.000612,0.034935,1,NA,1
162003_162006_1_CKT,162003_CHAMBA_220,162006_BHILANGA_220,AC,220,220,131,-131,131,208,229,0.00851,0.04537,1,NA,1
162003_162013_2_CKT,162003_CHAMBA_220,162013_MANERI_2_220,AC,220,220,131,-131,131,208,229,0.006,0.031,1,NA,1
162004_162005_1_CKT,162004_HALDWAN2_220,162005_PANTNAG2_220,AC,220,220,131,-131,131,208,229,0.00646,0.033,1,NA,1
162005_162012_1_CKT,162005_PANTNAG2_220,162012_TATA_220,AC,220,220,131,-131,131,208,229,0.00027,0.00142,1,NA,1
162007_162020_1_CKT,162007_HARIDWA2_220,162020_ROORK-PG_220,AC,220,220,131,-131,131,208,229,0.00472,0.02413,1,NA,1
162008_162020_1_CKT,162008_RORKEE2_220,162020_ROORK-PG_220,AC,220,220,131,-131,131,208,229,0.0013,0.00749,1,NA,1
162010_162011_1_CKT,162010_MAHUAKHE_220,162011_SHRAVANT_220,AC,220,220,131,-131,131,208,229,0.00045,0.00238,1,NA,1
162014_162016_1_CKT,162014_CHIBRO-H_220,162016_KHODRIHE_220,AC,220,220,131,-131,131,208,229,0.00149,0.0076,1,NA,1
162014_162016_2_CKT,162014_CHIBRO-H_220,162016_KHODRIHE_220,AC,220,220,131,-131,131,208,229,0.001,0.0051,1,NA,1
162015_162016_1_CKT,162015_DEHRADUN_220,162016_KHODRIHE_220,AC,220,220,131,-131,131,208,229,0.00612,0.034935,1,NA,1
162016_172011_1_CKT,162016_KHODRIHE_220,172011_MAJRI2_220,AC,220,220,131,-131,131,208,229,0.01683,0.08597,1,NA,1
162016_172011_2_CKT,162016_KHODRIHE_220,172011_MAJRI2_220,AC,220,220,131,-131,131,208,229,0.01683,0.08597,1,NA,1
162017_162019_1_CKT,162017_SITARGAN_220,162019_TANAKPUR2_220,AC,220,220,131,-131,131,208,229,0.00658,0.0351,1,NA,1
162018_164005_1_CKT,162018_PITHORGA_220,164005_DHAULI2_220,AC,220,220,131,-131,131,208,229,0.00363,0.04047,1,NA,1
164000_164001_1_CKT,164000_RISHIKE4_400,164001_KASHIPU4_400,AC,400,400,552,-552,552,874,937.2,0.00369,0.03397,1,NA,1
164000_164002_1_CKT,164000_RISHIKE4_400,164002_ROORKEE_400,AC,400,400,512,-512,512,1093,1202.3,0.001,0.0103,1,NA,1
164003_167000_1_CKT,164003_TEHRI4_400,167000_TEHR-POL_400,AC,400,400,633,-633,633,2538,2791.8,0.00018,0.00409,1,NA,1
164003_167000_2_CKT,164003_TEHRI4_400,167000_TEHR-POL_400,AC,400,400,633,-633,633,2538,2791.8,0.00018,0.00409,1,NA,1
164004_167000_1_CKT,164004_KOTESHWA_400,167000_TEHR-POL_400,AC,400,400,517,-517,517,874,937.2,5e-05,0.00052,1,NA,1
164004_167000_2_CKT,164004_KOTESHWA_400,167000_TEHR-POL_400,AC,400,400,517,-517,517,874,937.2,5e-05,0.00052,1,NA,1
171000_171005_1_CKT,171000_DARLAGHA_132,171005_KUNIHAR1_132,AC,132,132,47,-47,47,84,92,0.021,0.0497,1,NA,1
171000_171024_1_CKT,171000_DARLAGHA_132,171024_BAGHA_132,AC,132,132,47,-47,47,84,92,0.010185,0.02424,1,NA,1
171001_171002_1_CKT,171001_BAJAURA1_132,171002_MALANA1_132,AC,132,132,47,-47,47,84,92,0.0187,0.0442,1,NA,1
171001_171002_2_CKT,171001_BAJAURA1_132,171002_MALANA1_132,AC,132,132,47,-47,47,84,92,0.0187,0.0442,1,NA,1
171001_171016_1_CKT,171001_BAJAURA1_132,171016_LARJI1_132,AC,132,132,47,-47,47,84,92,0.0233,0.055,1,NA,1
171001_171021_1_CKT,171001_BAJAURA1_132,171021_KANGO1_132,AC,132,132,47,-47,47,84,92,0.0671,0.1587,1,NA,1
171003_171020_1_CKT,171003_KANGRA1_132,171020_DEHRA1_132,AC,132,132,47,-47,47,84,92,0.0278,0.0658,1,NA,1
171004_171028_1_CKT,171004_CHHAUR_132,171028_MALAN-II_132,AC,132,132,47,-47,47,84,92,0.01676,0.03988,1,NA,1
171004_171028_2_CKT,171004_CHHAUR_132,171028_MALAN-II_132,AC,132,132,47,-47,47,84,92,0.01676,0.03988,1,NA,1
171005_171010_1_CKT,171005_KUNIHAR1_132,171010_BAROTIWA_132,AC,132,132,47,-47,47,84,92,0.0242,0.0573,1,NA,1
171005_171010_2_CKT,171005_KUNIHAR1_132,171010_BAROTIWA_132,AC,132,132,47,-47,47,84,92,0.0242,0.0576,1,NA,1
171005_171018_1_CKT,171005_KUNIHAR1_132,171018_JUTOG1_132,AC,132,132,47,-47,47,84,92,0.0143,0.0337,1,NA,1
171005_171018_2_CKT,171005_KUNIHAR1_132,171018_JUTOG1_132,AC,132,132,47,-47,47,84,92,0.0149,0.0352,1,NA,1
171005_171019_1_CKT,171005_KUNIHAR1_132,171019_SOLAN1_132,AC,132,132,47,-47,47,84,92,0.0205,0.0484,1,NA,1
171005_171019_2_CKT,171005_KUNIHAR1_132,171019_SOLAN1_132,AC,132,132,47,-47,47,84,92,0.0186,0.044,1,NA,1
171005_171021_1_CKT,171005_KUNIHAR1_132,171021_KANGO1_132,AC,132,132,47,-47,47,84,92,0.0443,0.1048,1,NA,1
171005_171021_2_CKT,171005_KUNIHAR1_132,171021_KANGO1_132,AC,132,132,47,-47,47,84,92,0.0443,0.1048,1,NA,1
171006_171007_1_CKT,171006_HAMIRP-2_132,171007_BASSI1_132,AC,132,132,47,-47,47,84,92,0.0463,0.1095,1,NA,1
171006_171008_1_CKT,171006_HAMIRP-2_132,171008_HAMIRP-1_132,AC,132,132,47,-47,47,84,92,0.0046,0.0108,1,NA,1
171006_171008_2_CKT,171006_HAMIRP-2_132,171008_HAMIRP-1_132,AC,132,132,47,-47,47,84,92,0.0046,0.0108,1,NA,1
171007_171012_1_CKT,171007_BASSI1_132,171012_PALAMPUR_132,AC,132,132,47,-47,47,84,92,0.0298,0.0704,1,NA,1
171008_171020_1_CKT,171008_HAMIRP-1_132,171020_DEHRA1_132,AC,132,132,47,-47,47,84,92,0.0401,0.0948,1,NA,1
171008_171020_2_CKT,171008_HAMIRP-1_132,171020_DEHRA1_132,AC,132,132,47,-47,47,84,92,0.0401,0.0948,1,NA,1
171008_171021_1_CKT,171008_HAMIRP-1_132,171021_KANGO1_132,AC,132,132,47,-47,47,84,92,0.0392,0.0928,1,NA,1
171008_171021_2_CKT,171008_HAMIRP-1_132,171021_KANGO1_132,AC,132,132,47,-47,47,84,92,0.0392,0.0928,1,NA,1
171009_171011_1_CKT,171009_GIRI1_132,171011_KALAAMB1_132,AC,132,132,47,-47,47,84,92,0.03,0.0711,1,NA,1
171009_171013_1_CKT,171009_GIRI1_132,171013_PAONTA1_132,AC,132,132,47,-47,47,84,92,0.0163,0.0385,1,NA,1
171009_171019_1_CKT,171009_GIRI1_132,171019_SOLAN1_132,AC,132,132,47,-47,47,84,92,0.0595,0.1408,1,NA,1
171009_171019_2_CKT,171009_GIRI1_132,171019_SOLAN1_132,AC,132,132,47,-47,47,84,92,0.0611,0.1447,1,NA,1
171014_171015_1_CKT,171014_AMB1_132,171015_UNA1_132,AC,132,132,47,-47,47,84,92,0.0291,0.0689,1,NA,1
171014_171020_1_CKT,171014_AMB1_132,171020_DEHRA1_132,AC,132,132,47,-47,47,84,92,0.0256,0.0605,1,NA,1
171014_171020_2_CKT,171014_AMB1_132,171020_DEHRA1_132,AC,132,132,47,-47,47,84,92,0.0256,0.0605,1,NA,1
171016_171021_1_CKT,171016_LARJI1_132,171021_KANGO1_132,AC,132,132,47,-47,47,84,92,0.0519,0.1228,1,NA,1
171016_171021_2_CKT,171016_LARJI1_132,171021_KANGO1_132,AC,132,132,47,-47,47,84,92,0.0519,0.1228,1,NA,1
171016_171026_1_CKT,171016_LARJI1_132,171026_BIJNI1_132,AC,132,132,47,-47,47,84,92,0.0186,0.044,1,NA,1
171017_171020_1_CKT,171017_JASSOR1_132,171020_DEHRA1_132,AC,132,132,47,-47,47,84,92,0.0561,0.1328,1,NA,1
171017_171020_2_CKT,171017_JASSOR1_132,171020_DEHRA1_132,AC,132,132,47,-47,47,84,92,0.0561,0.1328,1,NA,1
171017_171025_1_CKT,171017_JASSOR1_132,171025_BATHRI1_132,AC,132,132,47,-47,47,84,92,0.0358,0.0847,1,NA,1
171017_171027_1_CKT,171017_JASSOR1_132,171027_KANDRI1_132,AC,132,132,47,-47,47,84,92,0.0225,0.0533,1,NA,1
171021_171022_1_CKT,171021_KANGO1_132,171022_ACC1_132,AC,132,132,47,-47,47,84,92,0.0015,0.0036,1,NA,1
171021_171022_2_CKT,171021_KANGO1_132,171022_ACC1_132,AC,132,132,47,-47,47,84,92,0.0015,0.0036,1,NA,1
171021_171023_1_CKT,171021_KANGO1_132,171023_KNGO_SPL_132,AC,132,132,47,-47,47,84,92,0,1e-04,1,NA,1
