,HYDRO-STORAGE,HYDRO-ROR,NUCLEAR,HYDRO-PONDAGE,solarPV,wind,Bat-Storage-Discharge,Bat-Storage-Charge,curtailment,load,netload,netnetload,Bat-Storage-Energy-MWh,,
7922,1666.61088,2685.10902,3430,950.814,0,16885.94769,0,0,0,247570,230684.0523,221951.5184,0,,
7923,1666.61088,2685.10902,3430,950.814,0,17700.39379,0,0,0,246842,229141.6062,220409.0723,0,,
7924,1666.61088,2685.10902,3430,950.814,0,16394.68573,0,0,0,250109,233714.3143,224981.7804,0,,
7925,1666.61088,2685.10902,3430,950.814,0,14917.34414,0,0,0,257922,243004.6559,234272.122,0,,
7926,8393.731221,2685.10902,3430,950.814,0,14277.04666,0,0,0,267948,253670.9533,238211.2991,0,,
7927,17217.92249,2685.10902,3430,950.814,0,14001.85539,0,0,0,276497,262495.1446,238211.2991,0,,
7928,1666.61088,2685.10902,3430,950.814,22959.4672,14090.85075,0,0,0,284202,247151.6821,238419.1482,0,,
7929,1666.61088,2685.10902,3430,950.814,78304.74338,12029.06475,0,0,0,288796,198462.1919,189729.658,0,,
7930,1666.61088,2685.10902,3430,950.814,130937.8427,12005.25546,0,0,0,288970,146026.9018,137294.3679,0,,
7931,1666.61088,2685.10902,3430,950.814,172280.8541,14442.14698,0,0,0,285798,99074.99891,90342.46501,0,,
7932,1666.61088,2685.10902,3430,950.814,196834.3114,15590.30172,0,0,0,283066,70641.38686,61908.85296,0,,
7933,1666.61088,2685.10902,3430,950.814,203816.7274,14741.33673,0,0,0,280281,61722.9359,52990.402,0,,
7934,1666.61088,2685.10902,3430,950.814,196070.1166,13191.34548,0,0,0,278565,69303.53794,60571.00404,0,,
7935,1666.61088,2685.10902,3430,950.814,171955.2412,11103.7629,0,0,0,277538,94478.99594,85746.46204,0,,
7936,1666.61088,2685.10902,3430,950.814,127030.7196,9642.83521,0,0,0,279074,142400.4452,133667.9113,0,,
7937,1666.61088,2685.10902,3430,950.814,59692.13865,7810.622801,0,0,0,285552,218049.2386,209316.7047,0,,
7938,23673.45,2685.10902,3430,950.814,1560.226165,6705.368039,0,0,0,289963,281697.4058,250958.0328,0,,
7939,23673.45,2685.10902,3430,950.814,0,7800.336006,0,0,0,290043,282242.664,251503.291,0,,
7940,23673.45,2685.10902,3430,950.814,0,10279.1773,0,0,0,287606,277326.8227,246587.4497,0,,
7941,23673.45,2685.10902,3430,950.814,0,11820.58695,0,0,0,281340,269519.413,238780.04,0,,
7942,14176.39253,2685.10902,3430,950.814,0,11624.38535,0,0,0,271078,259453.6147,238211.2991,0,,
7943,1666.61088,2685.10902,3430,950.814,0,11330.62939,0,0,0,262315,250984.3706,242251.8367,0,,
7944,1666.61088,2685.10902,3430,950.814,0,11282.35481,0,0,0,256105,244822.6452,236090.1113,0,,
7945,1650.039465,2685.10902,3430,946.107,0,11581.83537,0,0,0,251493,239911.1646,231199.9091,0,,
7946,1650.039465,2685.10902,3430,946.107,0,12128.5295,0,0,0,248362,236233.4705,227522.215,0,,
7947,1650.039465,2685.10902,3430,946.107,0,12691.68993,0,0,0,247566,234874.3101,226163.0546,0,,
7948,1650.039465,2685.10902,3430,946.107,0,11662.49083,0,0,0,250512,238849.5092,230138.2537,0,,
7949,1650.039465,2685.10902,3430,946.107,0,10213.54023,0,0,0,257808,247594.4598,238883.2043,0,,
7950,9739.58219,2685.10902,3430,946.107,0,9564.878448,0,0,0,267721,258156.1216,241355.3233,0,,
7951,18328.04403,2685.10902,3430,946.107,0,9449.416604,0,0,0,276194,266744.5834,241355.3233,0,,
7952,1650.039465,2685.10902,3430,946.107,22168.07715,9447.970505,0,0,0,283413,251796.9523,243085.6969,0,,
7953,1650.039465,2685.10902,3430,946.107,76970.21887,8237.818493,0,0,0,287298,202089.9626,193378.7072,0,,
7954,1650.039465,2685.10902,3430,946.107,127020.392,7916.16255,0,0,0,286793,151856.4454,143145.19,0,,
7955,1650.039465,2685.10902,3430,946.107,166503.6904,9861.432504,0,0,0,283474,107108.8771,98397.62158,0,,
7956,1650.039465,2685.10902,3430,946.107,191098.8633,11127.60189,0,0,0,281378,79151.53485,70440.27937,0,,
7957,1650.039465,2685.10902,3430,946.107,198528.5163,10322.61178,0,0,0,279280,70428.87195,61717.61646,0,,
7958,1650.039465,2685.10902,3430,946.107,189698.022,8769.468935,0,0,0,277164,78696.50902,69985.25353,0,,
7959,1650.039465,2685.10902,3430,946.107,162870.5098,7737.076537,0,0,0,275773,105165.4137,96454.15818,0,,
7960,1650.039465,2685.10902,3430,946.107,118956.6168,6645.106068,0,0,0,276968,151366.2771,142655.0217,0,,
7961,1650.039465,2685.10902,3430,946.107,54392.17169,5680.573237,0,0,0,282403,222330.2551,213618.9996,0,,
7962,23673.45,2685.10902,3430,946.107,1358.454784,5174.395383,0,0,0,286445,279912.1498,249177.4838,0,,
7963,23673.45,2685.10902,3430,946.107,0,5589.497781,0,0,0,287041,281451.5022,250716.8362,0,,
7964,23673.45,2685.10902,3430,946.107,0,7058.107467,0,0,0,284694,277635.8925,246901.2265,0,,
7965,23673.45,2685.10902,3430,946.107,0,8219.444802,0,0,0,278551,270331.5552,239596.8892,0,,
7966,12002.13407,2685.10902,3430,946.107,0,8087.326566,0,0,0,268506,260418.6734,241355.3233,0,,
7967,1650.039465,2685.10902,3430,946.107,0,6987.132702,0,0,0,259704,252716.8673,244005.6118,0,,
7968,1650.039465,2685.10902,3430,946.107,0,6456.17856,0,0,0,253771,247314.8214,238603.566,0,,
7969,1628.73336,2685.10902,3430,927.279,0,6253.408258,0,0,0,249608,243354.5917,234683.4704,0,,
7970,1628.73336,2685.10902,3430,927.279,0,6429.862573,0,0,0,246481,240051.1374,231380.016,0,,
7971,1628.73336,2685.10902,3430,927.279,0,6603.974788,0,0,0,245646,239042.0252,230370.9038,0,,
7972,1628.73336,2685.10902,3430,927.279,0,7229.526284,0,0,0,248439,241209.4737,232538.3523,0,,
7973,1628.73336,2685.10902,3430,927.279,0,8137.057742,0,0,0,255141,247003.9423,238332.8209,0,,
7974,9577.317963,2685.10902,3430,927.279,0,9170.19624,0,0,0,263921,254750.8038,238131.0978,0,,
7975,16424.42113,2685.10902,3430,927.279,0,10120.09308,0,0,0,271718,261597.9069,238131.0978,0,,
7976,1628.73336,2685.10902,3430,927.279,22624.48116,10294.98129,0,0,0,279018,246098.5375,237427.4162,0,,
7977,1628.73336,2685.10902,3430,927.279,78550.0308,9016.112515,0,0,0,284151,196584.8567,187913.7353,0,,
7978,1628.73336,2685.10902,3430,927.279,130287.3379,6717.321933,0,0,0,285248,148243.3402,139572.2188,0,,
7979,1628.73336,2685.10902,3430,927.279,171335.5622,6362.070206,0,0,0,283583,105885.3676,97214.2462,0,,
7980,1628.73336,2685.10902,3430,927.279,195408.3609,6102.071432,0,0,0,281880,80369.56769,71698.44631,0,,
7981,1628.73336,2685.10902,3430,927.279,202311.6253,5435.168556,0,0,0,279906,72159.20616,63488.08478,0,,
7982,1628.73336,2685.10902,3430,927.279,191507.783,5112.829513,0,0,0,278198,81577.38752,72906.26614,0,,
7983,1628.73336,2685.10902,3430,927.279,165664.5535,5345.9706,0,0,0,276958,105947.4759,97276.35455,0,,
7984,1628.73336,2685.10902,3430,927.279,123192.4659,6276.100947,0,0,0,277539,148070.4332,139399.3118,0,,
7985,1628.73336,2685.10902,3430,927.279,58851.75764,6873.156657,0,0,0,282486,216761.0857,208089.9643,0,,
7986,23673.45,2685.10902,3430,927.279,1574.000269,6988.143001,0,0,0,286266,277703.8567,246988.0187,0,,
7987,23673.45,2685.10902,3430,927.279,0,8087.181766,0,0,0,286069,277981.8182,247265.9802,0,,
7988,23673.45,2685.10902,3430,927.279,0,9162.762643,0,0,0,283657,274494.2374,243778.3993,0,,
7989,23673.45,2685.10902,3430,927.279,0,9926.087872,0,0,0,278532,268605.9121,237890.0741,0,,
7990,14430.22499,2685.10902,3430,927.279,0,10049.28921,0,0,0,269653,259603.7108,238131.0978,0,,
7991,1628.73336,2685.10902,3430,927.279,0,10764.38296,0,0,0,261431,250666.617,241995.4957,0,,
7992,1628.73336,2685.10902,3430,927.279,0,11892.32922,0,0,0,255983,244090.6708,235419.5494,0,,
7993,9476.92028,2670.67295,3430,936.693,0,13329.71112,0,0,0,252174,238844.2889,222330.0027,0,,
7994,1633.46805,2670.67295,3430,936.693,0,14811.2067,0,0,0,249078,234266.7933,225595.9593,0,,
7995,1633.46805,2670.67295,3430,936.693,0,16529.06096,0,0,0,247978,231448.939,222778.105,0,,
7996,1633.46805,2670.67295,3430,936.693,0,16939.52396,0,0,0,250187,233247.476,224576.642,0,,
7997,8856.311762,2670.67295,3430,936.693,0,16786.31964,0,0,0,255010,238223.6804,222330.0027,0,,
7998,15490.4693,2670.67295,3430,936.693,0,16664.16209,0,0,0,261522,244857.8379,222330.0027,0,,
7999,23673.45,2670.67295,3430,936.693,0,17105.60588,0,0,0,268303,251197.3941,220486.5782,0,,
8000,1633.46805,2670.67295,3430,936.693,22525.97944,17761.36196,0,0,0,274122,233834.6586,225163.8246,0,,
8001,1633.46805,2670.67295,3430,936.693,79245.98141,15898.59557,0,0,0,277114,181969.423,173298.589,0,,
8002,1633.46805,2670.67295,3430,936.693,131745.2788,18584.03676,0,0,0,277989,127659.6845,118988.8505,0,,
8003,1633.46805,2670.67295,3430,936.693,171461.6901,25039.51722,0,0,0,276473,79971.79266,71300.95866,0,,
8004,1633.46805,2670.67295,3430,936.693,192764.7181,30108.67526,0,0,0,273394,50520.60662,41849.77262,0,,
8005,1633.46805,2670.67295,3430,936.693,197434.0256,32075.1305,0,0,0,270153,40643.84389,31973.00989,0,,
8006,1633.46805,2670.67295,3430,936.693,189882.3558,32726.99458,0,0,0,267267,44657.64958,35986.81558,0,,
8007,1633.46805,2670.67295,3430,936.693,165846.9127,33328.69079,0,0,0,264688,65512.39655,56841.56255,0,,
8008,1633.46805,2670.67295,3430,936.693,123801.3782,32026.15632,0,0,0,264039,108211.4655,99540.63149,0,,
8009,1633.46805,2670.67295,3430,936.693,60115.88054,27270.22914,0,0,0,267474,180087.8903,171417.0563,0,,
8010,18172.63863,2670.67295,3430,936.693,1697.19909,21018.79368,0,0,0,270256,247540.0072,222330.0027,0,,
8011,23673.45,2670.67295,3430,936.693,0,20149.3473,0,0,0,271162,251012.6527,220301.8368,0,,
8012,19371.24248,2670.67295,3430,936.693,0,21353.38891,0,0,0,270092,248738.6111,222330.0027,0,,
8013,15435.27464,2670.67295,3430,936.693,0,21682.35675,0,0,0,266485,244802.6432,222330.0027,0,,
8014,1633.46805,2670.67295,3430,936.693,0,22777.62562,0,0,0,258711,235933.3744,227262.5404,0,,
8015,1633.46805,2670.67295,3430,936.693,0,23814.45472,0,0,0,251365,227550.5453,218879.7113,0,,
8016,1633.46805,2670.67295,3430,936.693,0,24060.0054,0,0,0,246002,221941.9946,213271.1606,0,,
8017,1723.42716,2598.4926,3430,931.986,0,24751.20906,0,0,0,242068,217316.7909,208632.8852,0,,
8018,1723.42716,2598.4926,3430,931.986,0,24856.07351,0,0,0,238485,213628.9265,204945.0207,0,,
8019,1723.42716,2598.4926,3430,931.986,0,25472.35651,0,0,0,237162,211689.6435,203005.7377,0,,
8020,1723.42716,2598.4926,3430,931.986,0,24327.98707,0,0,0,239761,215433.0129,206749.1072,0,,
8021,1723.42716,2598.4926,3430,931.986,0,23501.70007,0,0,0,246636,223134.2999,214450.3942,0,,
8022,1723.42716,2598.4926,3430,931.986,0,23052.55509,0,0,0,256308,233255.4449,224571.5392,0,,
8023,8729.409953,2598.4926,3430,931.986,0,22276.17417,0,0,0,265794,243517.8258,227827.9373,0,,
8024,1723.42716,2598.4926,3430,931.986,23236.28858,21843.49428,0,0,0,275061,229981.2171,221297.3114,0,,
8025,1723.42716,2598.4926,3430,931.986,81466.37636,19067.14343,0,0,0,282310,181776.4802,173092.5745,0,,
8026,1723.42716,2598.4926,3430,931.986,136663.4724,18685.69321,0,0,0,284592,129242.8344,120558.9287,0,,
8027,1723.42716,2598.4926,3430,931.986,179051.1738,22272.46537,0,0,0,282529,81205.3608,72521.45504,0,,
8028,1723.42716,2598.4926,3430,931.986,206387.8864,26205.87995,0,0,0,279866,47272.23368,38588.32792,0,,
8029,1723.42716,2598.4926,3430,931.986,214568.8238,25905.6656,0,0,0,276938,36463.51061,27779.60485,0,,
8030,1723.42716,2598.4926,3430,931.986,206040.9862,22837.75609,0,0,0,273787,44908.25772,36224.35196,0,,
8031,1723.42716,2598.4926,3430,931.986,181947.1973,19293.31992,0,0,0,271846,70605.48276,61921.577,0,,
8032,1723.42716,2598.4926,3430,931.986,138323.1228,17483.9919,0,0,0,272714,116906.8853,108222.9796,0,,
8033,1723.42716,2598.4926,3430,931.986,73898.86012,15886.19607,0,0,0,277587,187801.9438,179118.038,0,,
8034,23673.45,2598.4926,3430,931.986,2764.738349,13080.63574,0,0,0,281453,265607.6259,234973.6973,0,,
8035,23673.45,2598.4926,3430,931.986,0,13888.32054,0,0,0,282478,268589.6795,237955.7509,0,,
8036,23673.45,2598.4926,3430,931.986,0,15789.70232,0,0,0,281039,265249.2977,234615.3691,0,,
8037,23673.45,2598.4926,3430,931.986,0,16998.20113,0,0,0,276120,259121.7989,228487.8703,0,,
8038,16948.58954,2598.4926,3430,931.986,0,15671.99458,0,0,0,267409,251737.0054,227827.9373,0,,
8039,10615.18469,2598.4926,3430,931.986,0,14118.39943,0,0,0,259522,245403.6006,227827.9373,0,,
8040,1723.42716,2598.4926,3430,931.986,0,13112.57972,0,0,0,254025,240912.4203,232228.5145,0,,
8041,1683.182295,2569.62046,3430,922.572,0,13027.08206,0,0,0,250056,237028.9179,228423.5432,0,,
8042,1683.182295,2569.62046,3430,922.572,0,13573.64,0,0,0,246485,232911.36,224305.9852,0,,
8043,1683.182295,2569.62046,3430,922.572,0,14864.42417,0,0,0,245071,230206.5758,221601.2011,0,,
8044,1683.182295,2569.62046,3430,922.572,0,16799.81683,0,0,0,247499,230699.1832,222093.8084,0,,
8045,1683.182295,2569.62046,3430,922.572,0,18745.74368,0,0,0,254156,235410.2563,226804.8816,0,,
8046,1683.182295,2569.62046,3430,922.572,0,19804.11707,0,0,0,263026,243221.8829,234616.5082,0,,
8047,11031.43624,2569.62046,3430,922.572,0,20184.90398,0,0,0,271710,251525.096,233571.4673,0,,
8048,1683.182295,2569.62046,3430,922.572,22133.8386,19890.65233,0,0,0,280209,238184.5091,229579.1343,0,,
8049,1683.182295,2569.62046,3430,922.572,81392.22531,16600.80323,0,0,0,286175,188181.9715,179576.5967,0,,
8050,1683.182295,2569.62046,3430,922.572,137553.6664,15229.12719,0,0,0,287272,134489.2064,125883.8316,0,,
8051,1683.182295,2569.62046,3430,922.572,178845.3138,18423.12984,0,0,0,284336,87067.55636,78462.1816,0,,
8052,1683.182295,2569.62046,3430,922.572,202629.6864,20261.74244,0,0,0,280917,58025.5712,49420.19645,0,,
8053,1683.182295,2569.62046,3430,922.572,211368.1895,18300.2151,0,0,0,277969,48300.59538,39695.22063,0,,
8054,1683.182295,2569.62046,3430,922.572,204690.4701,15340.15754,0,0,0,276019,55988.37241,47382.99765,0,,
8055,1683.182295,2569.62046,3430,922.572,181670.3725,12128.09,0,0,0,275044,81245.53751,72640.16275,0,,
8056,1683.182295,2569.62046,3430,922.572,137875.8963,10998.51405,0,0,0,276266,127391.5897,118786.2149,0,,
8057,1683.182295,2569.62046,3430,922.572,73780.45735,10325.72058,0,0,0,281382,197275.8221,188670.4473,0,,
8058,23673.45,2569.62046,3430,922.572,2663.002391,9117.536365,0,0,0,285293,273512.4612,242916.8188,0,,
8059,23673.45,2569.62046,3430,922.572,0,10985.89056,0,0,0,285502,274516.1094,243920.467,0,,
8060,23673.45,2569.62046,3430,922.572,0,12980.44609,0,0,0,283076,270095.5539,239499.9115,0,,
8061,23673.45,2569.62046,3430,922.572,0,14157.17731,0,0,0,277814,263656.8227,233061.1802,0,,
8062,15945.98758,2569.62046,3430,922.572,0,12459.35264,0,0,0,268899,256439.6474,233571.4673,0,,
8063,9999.923058,2569.62046,3430,922.572,0,10349.41717,0,0,0,260843,250493.5828,233571.4673,0,,
8064,1683.182295,2569.62046,3430,922.572,0,8839.176101,0,0,0,255383,246543.8239,237938.4491,0,,
8065,1574.284425,2555.18439,3430,931.986,0,8287.496269,0,0,0,251567,243279.5037,234788.0489,0,,
8066,1574.284425,2555.18439,3430,931.986,0,8263.014281,0,0,0,248230,239966.9857,231475.5309,0,,
8067,1574.284425,2555.18439,3430,931.986,0,8845.271998,0,0,0,246709,237863.728,229372.2732,0,,
8068,1574.284425,2555.18439,3430,931.986,0,9532.452664,0,0,0,249077,239544.5473,231053.0925,0,,
8069,1574.284425,2555.18439,3430,931.986,0,10311.39568,0,0,0,255650,245338.6043,236847.1495,0,,
8070,8459.697347,2555.18439,3430,931.986,0,10781.14316,0,0,0,264478,253696.8568,238319.9891,0,,
8071,16981.1878,2555.18439,3430,931.986,0,11095.6527,0,0,0,273314,262218.3473,238319.9891,0,,
8072,1574.284425,2555.18439,3430,931.986,22533.32578,11103.559,0,0,0,282556,248919.1152,240427.6604,0,,
8073,1574.284425,2555.18439,3430,931.986,82749.30968,9405.887325,0,0,0,288888,196732.803,188241.3482,0,,
8074,1574.284425,2555.18439,3430,931.986,139284.517,7358.255621,0,0,0,289609,142966.2274,134474.7726,0,,
8075,1574.284425,2555.18439,3430,931.986,182151.8058,9258.638097,0,0,0,286866,95455.55611,86964.10129,0,,
8076,1574.284425,2555.18439,3430,931.986,207761.4834,10287.4817,0,0,0,283614,65565.03491,57073.58009,0,,
8077,1574.284425,2555.18439,3430,931.986,217285.4931,8740.090749,0,0,0,280874,54848.41616,46356.96134,0,,
8078,1574.284425,2555.18439,3430,931.986,209687.1,6833.829776,0,0,0,278827,62306.07023,53814.61541,0,,
8079,1574.284425,2555.18439,3430,931.986,185356.4004,5352.994596,0,0,0,277955,87245.60499,78754.15017,0,,
8080,1574.284425,2555.18439,3430,931.986,141865.9023,4818.377356,0,0,0,279180,132495.7204,124004.2655,0,,
8081,1574.284425,2555.18439,3430,931.986,77603.65996,4709.805809,0,0,0,283594,201280.5342,192789.0794,0,,
8082,23673.45,2555.18439,3430,931.986,2700.307127,4303.471007,0,0,0,286407,279403.2219,248812.6015,0,,
8083,23673.45,2555.18439,3430,931.986,0,5495.377027,0,0,0,285272,279776.623,249186.0026,0,,
8084,23673.45,2555.18439,3430,931.986,0,7634.837987,0,0,0,282359,274724.162,244133.5416,0,,
8085,23673.45,2555.18439,3430,931.986,0,9702.630881,0,0,0,277179,267476.3691,236885.7487,0,,
8086,13387.72553,2555.18439,3430,931.986,0,9717.114974,0,0,0,268342,258624.885,238319.9891,0,,
8087,1574.284425,2555.18439,3430,931.986,0,9177.700236,0,0,0,260294,251116.2998,242624.8449,0,,
8088,1574.284425,2555.18439,3430,931.986,0,9216.174717,0,0,0,255163,245946.8253,237455.3705,0,,
8089,1522.202835,2497.44011,3430,936.693,0,9820.305824,0,0,0,251986,242165.6942,233779.3582,0,,
8090,1522.202835,2497.44011,3430,936.693,0,10905.3444,0,0,0,249062,238156.6556,229770.3197,0,,
8091,1522.202835,2497.44011,3430,936.693,0,12038.36484,0,0,0,248175,236136.6352,227750.2992,0,,
8092,1522.202835,2497.44011,3430,936.693,0,12379.82028,0,0,0,250732,238352.1797,229965.8438,0,,
8093,1522.202835,2497.44011,3430,936.693,0,12693.80453,0,0,0,257316,244622.1955,236235.8595,0,,
8094,1522.202835,2497.44011,3430,936.693,0,12879.10324,0,0,0,266218,253338.8968,244952.5608,0,,
8095,4985.999649,2497.44011,3430,936.693,0,13033.83546,0,0,0,274487,261453.1645,249603.0318,0,,
8096,1522.202835,2497.44011,3430,936.693,22056.06476,13392.89389,0,0,0,282084,246635.0414,238248.7054,0,,
8097,1522.202835,2497.44011,3430,936.693,82106.15063,11104.3929,0,0,0,286774,193563.4565,185177.1205,0,,
8098,1522.202835,2497.44011,3430,936.693,138607.9876,8309.416058,0,0,0,287976,141058.5963,132672.2604,0,,
8099,1522.202835,2497.44011,3430,936.693,181530.1287,9203.809223,0,0,0,286094,95360.0621,86973.72616,0,,
8100,1522.202835,2497.44011,3430,936.693,206801.1124,8858.008692,0,0,0,283423,67763.87892,59377.54298,0,,
8101,1522.202835,2497.44011,3430,936.693,215244.157,6810.930187,0,0,0,281465,59409.91277,51023.57683,0,,
8102,1522.202835,2497.44011,3430,936.693,208338.553,4671.437828,0,0,0,280795,67785.00912,59398.67318,0,,
8103,1522.202835,2497.44011,3430,936.693,183894.7822,3070.594707,0,0,0,280060,93094.62312,84708.28717,0,,
8104,1522.202835,2497.44011,3430,936.693,140248.6268,3063.14221,0,0,0,280465,137153.231,128766.8951,0,,
8105,1522.202835,2497.44011,3430,936.693,74859.8688,3432.049631,0,0,0,282751,204459.0816,196072.7456,0,,
8106,23673.45,2497.44011,3430,936.693,2454.079586,3948.886579,0,0,0,284997,278594.0338,248056.4507,0,,
8107,23673.45,2497.44011,3430,936.693,0,5743.885406,0,0,0,286547,280803.1146,250265.5315,0,,
8108,23673.45,2497.44011,3430,936.693,0,8236.775894,0,0,0,287545,279308.2241,248770.641,0,,
8109,23673.45,2497.44011,3430,936.693,0,10579.56885,0,0,0,287699,277119.4311,246581.848,0,,
8110,23673.45,2497.44011,3430,936.693,0,10969.92666,0,0,0,287692,276722.0733,246184.4902,0,,
8111,11054.54806,2497.44011,3430,936.693,0,11608.28705,0,0,0,279130,267521.7129,249603.0318,0,,
8112,1522.202835,2497.44011,3430,936.693,0,12501.06782,0,0,0,271118,258616.9322,250230.5962,0,,
8113,7632.489315,2468.56797,3430,927.279,0,13788.89049,0,0,0,263576,249787.1095,235328.7732,0,,
8114,1545.876285,2468.56797,3430,927.279,0,15173.06822,0,0,0,256584,241410.9318,233039.2085,0,,
8115,1545.876285,2468.56797,3430,927.279,0,16672.88819,0,0,0,250606,233933.1118,225561.3886,0,,
8116,1545.876285,2468.56797,3430,927.279,0,17668.62231,0,0,0,252507,234838.3777,226466.6544,0,,
8117,1545.876285,2468.56797,3430,927.279,0,17460.89021,0,0,0,257422,239961.1098,231589.3865,0,,
8118,5959.296104,2468.56797,3430,927.279,0,17056.0837,0,0,0,265170,248113.9163,235328.7732,0,,
8119,15326.73203,2468.56797,3430,927.279,0,16482.64778,0,0,0,273964,257481.3522,235328.7732,0,,
8120,1545.876285,2468.56797,3430,927.279,21317.09055,16022.29981,0,0,0,282131,244791.6096,236419.8864,0,,
8121,1545.876285,2468.56797,3430,927.279,81985.00347,13905.69844,0,0,0,288178,192287.2981,183915.5748,0,,
8122,1545.876285,2468.56797,3430,927.279,139016.7796,11216.07144,0,0,0,290223,139990.1489,131618.4257,0,,
8123,1545.876285,2468.56797,3430,927.279,181992.4157,11838.10544,0,0,0,287809,93978.4789,85606.75564,0,,
8124,1545.876285,2468.56797,3430,927.279,209004.5541,14011.26919,0,0,0,284760,61744.1767,53372.45345,0,,
8125,1545.876285,2468.56797,3430,927.279,218926.1138,13552.16501,0,0,0,281845,49366.72124,40994.99799,0,,
8126,1545.876285,2468.56797,3430,927.279,211184.4366,12446.11575,0,0,0,279650,56019.4477,47647.72445,0,,
8127,1545.876285,2468.56797,3430,927.279,186371.4735,11636.47404,0,0,0,278640,80632.05244,72260.32918,0,,
8128,1545.876285,2468.56797,3430,927.279,142823.9633,11492.75901,0,0,0,279361,125044.2777,116672.5545,0,,
8129,1545.876285,2468.56797,3430,927.279,77375.15384,10801.33005,0,0,0,283686,195509.5161,187137.7929,0,,
8130,23673.45,2468.56797,3430,927.279,2692.040487,9192.701629,0,0,0,286706,274821.2579,244321.9609,0,,
8131,23673.45,2468.56797,3430,927.279,0,9474.648392,0,0,0,285527,276052.3516,245553.0546,0,,
8132,23673.45,2468.56797,3430,927.279,0,11305.451,0,0,0,282082,270776.549,240277.252,0,,
8133,23673.45,2468.56797,3430,927.279,0,12778.67118,0,0,0,276275,263496.3288,232997.0318,0,,
8134,11938.9079,2468.56797,3430,927.279,0,13542.47191,0,0,0,267636,254093.5281,235328.7732,0,,
8135,1545.876285,2468.56797,3430,927.279,0,14553.50892,0,0,0,259796,245242.4911,236870.7678,0,,
8136,1545.876285,2468.56797,3430,927.279,0,15601.69101,0,0,0,254470,238868.309,230496.5857,0,,
8137,1529.30487,2454.1319,3430,936.693,0,17119.06547,0,0,0,250630,233510.9345,225160.8048,0,,
8138,1529.30487,2454.1319,3430,936.693,0,18372.85206,0,0,0,247404,229031.1479,220681.0182,0,,
8139,1529.30487,2454.1319,3430,936.693,0,19222.97515,0,0,0,245950,226727.0249,218376.8951,0,,
8140,1529.30487,2454.1319,3430,936.693,0,20225.26406,0,0,0,248403,228177.7359,219827.6062,0,,
8141,1529.30487,2454.1319,3430,936.693,0,21523.70293,0,0,0,254595,233071.2971,224721.1673,0,,
8142,1529.30487,2454.1319,3430,936.693,0,22210.717,0,0,0,263108,240897.283,232547.1532,0,,
8143,13179.08743,2454.1319,3430,936.693,0,23037.42229,0,0,0,272133,249095.5777,229095.6654,0,,
8144,1529.30487,2454.1319,3430,936.693,20755.29754,23358.32414,0,0,0,282189,238075.3783,229725.2485,0,,
8145,1529.30487,2454.1319,3430,936.693,80978.67414,21647.32937,0,0,0,289907,187280.9965,178930.8667,0,,
8146,1529.30487,2454.1319,3430,936.693,137481.9404,17829.27393,0,0,0,292692,137380.7857,129030.6559,0,,
8147,1529.30487,2454.1319,3430,936.693,180898.5007,17323.20817,0,0,0,291388,93166.29115,84816.16138,0,,
8148,1529.30487,2454.1319,3430,936.693,206810.3761,17782.75905,0,0,0,289075,64481.86488,56131.73511,0,,
8149,1529.30487,2454.1319,3430,936.693,216987.5825,16240.016,0,0,0,286032,52804.40148,44454.27171,0,,
8150,1529.30487,2454.1319,3430,936.693,209154.5329,13036.85976,0,0,0,282424,60232.6073,51882.47753,0,,
8151,1529.30487,2454.1319,3430,936.693,185684.5486,10228.86202,0,0,0,279850,83936.58933,75586.45956,0,,
8152,1529.30487,2454.1319,3430,936.693,142543.9118,8447.362291,0,0,0,279104,128112.7259,119762.5961,0,,
8153,1529.30487,2454.1319,3430,936.693,74214.18422,7141.252227,0,0,0,282033,200677.5636,192327.4338,0,,
8154,23673.45,2454.1319,3430,936.693,2661.8529,6187.77409,0,0,0,283959,275109.373,244615.0981,0,,
8155,23673.45,2454.1319,3430,936.693,0,6797.769794,0,0,0,282629,275831.2302,245336.9553,0,,
8156,23673.45,2454.1319,3430,936.693,0,9018.873613,0,0,0,279219,270200.1264,239705.8515,0,,
8157,23673.45,2454.1319,3430,936.693,0,11095.6237,0,0,0,273990,262894.3763,232400.1014,0,,
8158,17541.20362,2454.1319,3430,936.693,0,11900.30611,0,0,0,265358,253457.6939,229095.6654,0,,
8159,8872.972059,2454.1319,3430,936.693,0,12603.53767,0,0,0,257393,244789.4623,229095.6654,0,,
8160,1529.30487,2454.1319,3430,936.693,0,12901.89732,0,0,0,252375,239473.1027,231122.9729,0,,
8161,1481.95797,2425.25976,3430,917.865,0,13219.92207,0,0,0,248883,235663.0779,227407.9952,0,,
8162,1481.95797,2425.25976,3430,917.865,0,13297.37433,0,0,0,245734,232436.6257,224181.5429,0,,
8163,1481.95797,2425.25976,3430,917.865,0,13160.3844,0,0,0,244310,231149.6156,222894.5329,0,,
8164,1481.95797,2425.25976,3430,917.865,0,12188.25647,0,0,0,246366,234177.7435,225922.6608,0,,
8165,1481.95797,2425.25976,3430,917.865,0,12046.79904,0,0,0,250909,238862.201,230607.1182,0,,
8166,5904.456309,2425.25976,3430,917.865,0,11951.61789,0,0,0,258215,246263.3821,233585.801,0,,
8167,13514.98812,2425.25976,3430,917.865,0,12171.08608,0,0,0,266045,253873.9139,233585.801,0,,
